,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum
1004,2011-10-01,10.9,18.6,0.0,4.0,11.4,19.0,37.0,59.0,66.0,1016.1,1011.5,1.0,0.0,16.5,17.4,0,0,2011,10,1,36,0.3926990816987241,0.0,-35.0247822,117.883608,5
1005,2011-10-02,12.3,18.0,0.2,4.6,0.0,6.0,2.0,83.0,81.0,1009.7,1007.9,8.0,8.0,15.0,17.0,0,1,2011,10,2,36,3.141592653589793,3.9269908169872414,-35.0247822,117.883608,5
1006,2011-10-03,13.9,18.5,1.2,1.4,4.0,19.0,15.0,78.0,79.0,1012.0,1011.9,8.0,7.0,16.5,17.0,1,0,2011,10,3,36,5.497787143782138,5.497787143782138,-35.0247822,117.883608,5
1007,2011-10-04,11.9,17.2,0.6,1.6,2.6,15.0,20.0,88.0,66.0,1016.4,1016.4,7.0,6.0,15.5,15.8,0,0,2011,10,4,36,3.5342917352885173,3.5342917352885173,-35.0247822,117.883608,5
1008,2011-10-05,11.1,19.5,0.0,2.2,5.8,6.0,2.0,69.0,63.0,1019.6,1017.8,7.0,6.0,16.5,19.0,0,0,2011,10,5,36,1.5707963267948966,4.319689898685965,-35.0247822,117.883608,5
1009,2011-10-06,11.4,19.3,0.4,2.6,10.7,6.0,13.0,87.0,75.0,1019.1,1016.5,5.0,3.0,15.8,18.0,0,0,2011,10,6,36,5.497787143782138,4.319689898685965,-35.0247822,117.883608,5
1010,2011-10-07,12.6,19.1,0.0,4.4,5.8,4.0,19.0,80.0,84.0,1015.4,1011.6,7.0,6.0,16.9,17.2,0,1,2011,10,7,36,1.9634954084936207,5.497787143782138,-35.0247822,117.883608,5
1011,2011-10-08,13.2,16.4,4.4,2.8,0.0,20.0,35.0,86.0,89.0,1016.4,1016.9,8.0,8.0,16.1,14.9,1,1,2011,10,8,36,5.497787143782138,5.890486225480862,-35.0247822,117.883608,5
1012,2011-10-09,12.7,16.7,7.4,2.0,3.6,22.0,0.0,97.0,67.0,1022.9,1021.1,8.0,5.0,14.2,15.3,1,0,2011,10,9,36,5.890486225480862,3.7765842736853723,-35.0247822,117.883608,5
1013,2011-10-10,11.7,17.9,0.0,3.4,10.5,19.0,26.0,58.0,62.0,1021.0,1017.1,5.0,0.0,14.8,16.4,0,0,2011,10,10,36,0.3926990816987241,5.890486225480862,-35.0247822,117.883608,5
1014,2011-10-11,11.6,18.9,0.0,4.0,8.0,13.0,19.0,73.0,74.0,1015.4,1013.6,6.0,7.0,17.7,17.8,0,0,2011,10,11,36,0.0,5.890486225480862,-35.0247822,117.883608,5
1015,2011-10-12,12.9,18.3,0.0,3.6,2.4,4.0,19.0,82.0,71.0,1015.6,1012.8,7.0,5.0,17.0,17.5,0,1,2011,10,12,36,3.5342917352885173,3.9269908169872414,-35.0247822,117.883608,5
1016,2011-10-13,11.7,17.7,1.4,3.0,7.4,46.0,43.0,92.0,56.0,1008.4,1012.1,8.0,5.0,13.9,15.7,1,0,2011,10,13,36,3.5342917352885173,3.5342917352885173,-35.0247822,117.883608,5
1017,2011-10-14,10.6,20.4,0.8,3.8,7.0,17.0,24.0,76.0,72.0,1015.4,1015.8,7.0,5.0,17.0,19.0,0,0,2011,10,14,36,2.356194490192345,3.9269908169872414,-35.0247822,117.883608,5
1018,2011-10-15,14.8,18.1,0.0,4.0,10.0,11.0,13.0,62.0,62.0,1024.9,1024.1,2.0,1.0,16.4,17.1,0,0,2011,10,15,36,3.5342917352885173,3.9269908169872414,-35.0247822,117.883608,5
1019,2011-10-16,13.2,22.5,0.0,5.2,8.2,11.0,31.0,62.0,76.0,1018.2,1011.6,7.0,5.0,17.2,19.0,0,0,2011,10,16,36,0.0,0.0,-35.0247822,117.883608,5
1020,2011-10-17,16.1,19.5,0.0,3.4,5.5,7.0,31.0,78.0,69.0,1009.8,1009.3,7.0,4.0,17.9,18.4,0,1,2011,10,17,36,3.5342917352885173,5.497787143782138,-35.0247822,117.883608,5
1021,2011-10-18,13.1,17.4,3.8,3.4,2.4,7.0,26.0,87.0,77.0,1010.4,1013.2,8.0,7.0,16.4,15.8,1,1,2011,10,18,36,1.5707963267948966,3.9269908169872414,-35.0247822,117.883608,5
1022,2011-10-19,11.8,16.7,4.0,3.2,12.4,13.0,9.0,54.0,55.0,1023.8,1024.1,3.0,1.0,14.2,15.2,1,0,2011,10,19,36,4.319689898685965,4.319689898685965,-35.0247822,117.883608,5
1023,2011-10-20,6.1,18.1,0.0,3.8,12.3,6.0,22.0,60.0,59.0,1026.4,1024.0,3.0,2.0,15.5,17.4,0,0,2011,10,20,36,2.356194490192345,5.890486225480862,-35.0247822,117.883608,5
1024,2011-10-21,9.8,20.1,0.0,4.2,11.9,11.0,30.0,68.0,75.0,1021.7,1017.9,0.0,2.0,17.5,18.8,0,0,2011,10,21,36,5.890486225480862,5.890486225480862,-35.0247822,117.883608,5
1025,2011-10-22,15.4,20.5,0.0,5.2,5.6,22.0,24.0,67.0,81.0,1015.3,1011.0,7.0,8.0,20.1,19.5,0,1,2011,10,22,36,0.3926990816987241,5.497787143782138,-35.0247822,117.883608,5
1026,2011-10-23,15.4,17.0,6.4,5.6,0.0,33.0,31.0,83.0,93.0,1017.1,1018.2,8.0,8.0,16.0,14.8,1,1,2011,10,23,36,0.0,5.497787143782138,-35.0247822,117.883608,5
1027,2011-10-24,13.8,18.1,3.2,3.2,2.0,30.0,31.0,63.0,59.0,1022.7,1021.1,8.0,6.0,15.0,16.1,1,1,2011,10,24,36,5.890486225480862,0.0,-35.0247822,117.883608,5
1028,2011-10-25,13.1,17.1,5.0,3.4,0.3,9.0,19.0,84.0,77.0,1017.3,1013.4,8.0,8.0,14.6,16.4,1,1,2011,10,25,36,0.3926990816987241,0.0,-35.0247822,117.883608,5
1029,2011-10-26,14.3,19.1,10.6,2.6,2.4,9.0,9.0,91.0,85.0,1011.0,1008.3,8.0,7.0,16.8,18.6,1,0,2011,10,26,36,5.497787143782138,5.497787143782138,-35.0247822,117.883608,5
1030,2011-10-27,14.9,17.8,0.4,1.6,7.1,15.0,17.0,87.0,94.0,1010.7,1012.2,7.0,6.0,16.3,15.6,0,0,2011,10,27,36,3.9269908169872414,3.9269908169872414,-35.0247822,117.883608,5
1031,2011-10-28,12.2,16.1,1.0,3.2,2.4,22.0,19.0,59.0,58.0,1022.4,1022.7,7.0,8.0,14.6,15.1,0,0,2011,10,28,36,9.42477796076938,5.497787143782138,-35.0247822,117.883608,5
1032,2011-10-29,12.4,17.6,0.0,3.6,8.2,19.0,17.0,51.0,60.0,1025.7,1022.5,8.0,2.0,15.4,17.1,0,0,2011,10,29,36,0.3926990816987241,5.890486225480862,-35.0247822,117.883608,5
1033,2011-10-30,13.6,19.6,0.0,5.0,9.2,7.0,37.0,74.0,63.0,1025.5,1024.3,6.0,3.0,16.1,17.9,0,0,2011,10,30,36,0.3926990816987241,0.0,-35.0247822,117.883608,5
1034,2011-10-31,14.6,19.9,0.0,4.8,10.2,22.0,31.0,69.0,65.0,1026.7,1023.8,5.0,1.0,18.5,18.8,0,0,2011,10,31,36,0.0,5.890486225480862,-35.0247822,117.883608,5
1035,2011-11-01,14.1,21.4,0.0,6.6,8.4,11.0,31.0,63.0,73.0,1025.4,1021.5,8.0,3.0,17.8,18.8,0,0,2011,11,1,36,0.3926990816987241,5.890486225480862,-35.0247822,117.883608,5
1036,2011-11-02,15.8,22.0,0.0,4.6,12.5,9.0,22.0,66.0,76.0,1017.8,1013.4,1.0,2.0,21.0,19.9,0,0,2011,11,2,36,0.0,0.0,-35.0247822,117.883608,5
1037,2011-11-03,15.5,24.0,0.0,6.2,3.0,4.0,35.0,78.0,92.0,1007.9,1003.3,7.0,7.0,20.0,18.8,0,1,2011,11,3,36,0.3926990816987241,5.890486225480862,-35.0247822,117.883608,5
1038,2011-11-04,15.5,23.0,31.2,9.4,3.5,7.0,31.0,75.0,75.0,1002.9,1003.0,6.0,7.0,21.5,19.3,1,1,2011,11,4,36,1.9634954084936207,3.5342917352885173,-35.0247822,117.883608,5
1039,2011-11-05,11.9,20.0,1.8,2.2,11.1,9.0,15.0,70.0,66.0,1006.6,1005.7,5.0,2.0,18.6,19.1,1,0,2011,11,5,36,3.141592653589793,3.141592653589793,-35.0247822,117.883608,5
1040,2011-11-06,13.4,21.2,0.0,4.0,6.2,7.0,24.0,55.0,69.0,1006.8,1004.1,7.0,8.0,18.5,18.8,0,1,2011,11,6,36,3.141592653589793,3.5342917352885173,-35.0247822,117.883608,5
1041,2011-11-07,11.2,21.9,4.2,5.0,9.6,19.0,6.0,58.0,79.0,1002.8,998.3,5.0,6.0,18.9,19.6,1,1,2011,11,7,36,3.141592653589793,1.9634954084936207,-35.0247822,117.883608,5
1042,2011-11-08,10.3,17.0,14.8,6.8,7.9,15.0,15.0,78.0,78.0,1001.7,1004.1,3.0,7.0,13.0,13.0,1,1,2011,11,8,36,2.356194490192345,3.5342917352885173,-35.0247822,117.883608,5
1043,2011-11-09,10.2,19.9,7.4,6.4,8.1,4.0,31.0,76.0,62.0,1015.0,1014.2,7.0,5.0,15.0,18.0,1,0,2011,11,9,36,2.748893571891069,3.5342917352885173,-35.0247822,117.883608,5
1044,2011-11-10,11.8,21.6,0.0,3.0,8.0,11.0,30.0,62.0,75.0,1016.5,1014.9,6.0,6.0,19.3,19.0,0,1,2011,11,10,36,2.748893571891069,3.5342917352885173,-35.0247822,117.883608,5
1045,2011-11-11,15.1,19.5,2.6,4.0,7.1,6.0,11.0,63.0,63.0,1020.9,1018.8,6.0,6.0,17.8,18.3,1,0,2011,11,11,36,5.497787143782138,5.105088062083414,-35.0247822,117.883608,5
1046,2011-11-12,11.8,21.6,0.0,4.4,10.0,13.0,31.0,62.0,67.0,1017.6,1015.1,8.0,5.0,18.7,20.1,0,0,2011,11,12,36,2.748893571891069,3.5342917352885173,-35.0247822,117.883608,5
1047,2011-11-13,15.0,22.0,0.0,4.6,4.7,13.0,28.0,72.0,57.0,1013.2,1012.1,6.0,4.0,18.5,21.0,0,0,2011,11,13,36,2.748893571891069,3.141592653589793,-35.0247822,117.883608,5
1048,2011-11-14,15.0,20.6,0.0,4.0,8.1,6.0,43.0,85.0,67.0,1013.8,1014.5,8.0,4.0,17.5,19.1,0,0,2011,11,14,36,2.748893571891069,3.5342917352885173,-35.0247822,117.883608,5
1049,2011-11-15,12.8,19.4,0.8,5.0,10.7,6.0,11.0,53.0,57.0,1022.1,1019.3,6.0,5.0,16.5,17.4,0,0,2011,11,15,36,3.9269908169872414,5.105088062083414,-35.0247822,117.883608,5
1050,2011-11-16,12.2,22.3,0.0,4.6,10.4,11.0,31.0,59.0,69.0,1011.1,1007.6,3.0,6.0,18.6,19.6,0,1,2011,11,16,36,2.748893571891069,3.5342917352885173,-35.0247822,117.883608,5
1051,2011-11-17,15.1,19.0,2.8,6.8,1.2,11.0,31.0,90.0,80.0,1006.0,1005.8,8.0,8.0,16.4,16.8,1,1,2011,11,17,36,3.141592653589793,3.5342917352885173,-35.0247822,117.883608,5
1052,2011-11-18,11.2,18.2,6.8,3.0,11.2,19.0,43.0,74.0,68.0,1015.7,1016.0,3.0,3.0,14.8,17.2,1,0,2011,11,18,36,3.5342917352885173,3.9269908169872414,-35.0247822,117.883608,5
1053,2011-11-19,13.7,19.0,0.6,4.8,9.6,11.0,15.0,59.0,58.0,1024.2,1023.4,7.0,1.0,16.0,17.0,0,0,2011,11,19,36,3.9269908169872414,4.319689898685965,-35.0247822,117.883608,5
1054,2011-11-20,11.6,20.0,0.0,4.0,10.1,6.0,15.0,58.0,64.0,1024.5,1022.0,4.0,7.0,18.1,18.9,0,0,2011,11,20,36,0.7853981633974483,4.319689898685965,-35.0247822,117.883608,5
1055,2011-11-21,12.7,20.2,0.0,4.6,3.9,6.0,19.0,70.0,71.0,1022.6,1020.1,7.0,5.0,17.5,18.7,0,0,2011,11,21,36,3.9269908169872414,9.42477796076938,-35.0247822,117.883608,5
1056,2011-11-22,14.5,25.4,0.2,3.4,12.9,13.0,41.0,71.0,69.0,1021.9,1018.6,2.0,1.0,18.5,18.8,0,0,2011,11,22,36,0.0,5.890486225480862,-35.0247822,117.883608,5
1057,2011-11-23,14.3,32.2,0.0,7.2,12.8,9.0,28.0,41.0,42.0,1018.6,1015.8,1.0,2.0,25.0,28.2,0,0,2011,11,23,36,0.7853981633974483,0.0,-35.0247822,117.883608,5
1058,2011-11-24,16.9,34.9,0.0,10.2,11.1,35.0,30.0,20.0,38.0,1015.6,1011.9,2.0,6.0,29.6,29.4,0,0,2011,11,24,36,1.1780972450961724,0.7853981633974483,-35.0247822,117.883608,5
1059,2011-11-25,16.8,22.6,0.0,8.0,5.9,20.0,30.0,76.0,79.0,1014.1,1014.4,8.0,7.0,21.8,20.2,0,0,2011,11,25,36,3.5342917352885173,3.5342917352885173,-35.0247822,117.883608,5
1060,2011-11-26,15.4,18.6,0.2,4.8,1.2,19.0,19.0,67.0,52.0,1018.9,1019.0,8.0,5.0,16.3,17.4,0,0,2011,11,26,36,3.9269908169872414,3.9269908169872414,-35.0247822,117.883608,5
1061,2011-11-27,14.3,19.3,0.2,3.6,6.2,13.0,19.0,51.0,61.0,1018.1,1015.1,5.0,7.0,17.2,16.8,0,0,2011,11,27,36,0.0,0.0,-35.0247822,117.883608,5
1062,2011-11-28,12.4,20.4,0.0,3.8,7.2,11.0,54.0,54.0,59.0,1010.0,1007.3,2.0,1.0,17.7,19.6,0,1,2011,11,28,36,2.356194490192345,3.5342917352885173,-35.0247822,117.883608,5
1063,2011-11-29,11.8,17.0,3.0,6.2,8.0,35.0,20.0,46.0,66.0,1018.6,1020.8,4.0,6.0,14.8,15.5,1,0,2011,11,29,36,3.9269908169872414,4.319689898685965,-35.0247822,117.883608,5
1064,2011-11-30,13.0,21.0,0.0,4.8,9.5,19.0,26.0,52.0,57.0,1026.3,1023.7,7.0,5.0,15.7,17.4,0,0,2011,11,30,36,0.3926990816987241,0.0,-35.0247822,117.883608,5
1065,2011-12-01,14.8,21.4,0.0,6.2,11.7,17.0,26.0,54.0,61.0,1024.7,1021.5,2.0,0.0,19.7,19.8,0,0,2011,12,1,36,0.3926990816987241,0.0,-35.0247822,117.883608,5
1066,2011-12-02,16.2,22.1,0.0,8.0,12.8,30.0,28.0,53.0,64.0,1022.9,1020.3,4.0,2.0,19.2,20.5,0,0,2011,12,2,36,0.0,5.890486225480862,-35.0247822,117.883608,5
1067,2011-12-03,16.2,23.3,0.0,10.4,12.9,17.0,33.0,53.0,64.0,1019.2,1016.2,6.0,6.0,21.0,21.1,0,0,2011,12,3,36,0.3926990816987241,0.0,-35.0247822,117.883608,5
1068,2011-12-04,16.9,26.0,0.0,8.0,8.4,17.0,19.0,52.0,64.0,1013.0,1008.9,7.0,7.0,22.5,23.4,0,1,2011,12,4,36,0.3926990816987241,5.890486225480862,-35.0247822,117.883608,5
1069,2011-12-05,18.4,22.0,2.6,6.0,6.5,11.0,31.0,82.0,83.0,1011.1,1010.3,7.0,4.0,21.0,20.8,1,0,2011,12,5,36,0.3926990816987241,5.890486225480862,-35.0247822,117.883608,5
1070,2011-12-06,18.1,22.1,0.0,6.8,3.9,28.0,30.0,74.0,74.0,1013.7,1010.5,7.0,8.0,19.8,19.8,0,1,2011,12,6,36,0.0,0.0,-35.0247822,117.883608,5
1071,2011-12-07,15.5,17.9,16.0,6.6,0.0,31.0,31.0,95.0,90.0,1008.8,1006.5,8.0,8.0,17.5,17.5,1,1,2011,12,7,36,0.0,5.890486225480862,-35.0247822,117.883608,5
1072,2011-12-08,15.7,19.0,14.4,1.6,0.6,30.0,28.0,86.0,83.0,1009.4,1009.5,8.0,8.0,16.1,17.5,1,0,2011,12,8,36,5.497787143782138,5.497787143782138,-35.0247822,117.883608,5
1073,2011-12-09,15.9,21.2,0.2,1.4,4.0,13.0,15.0,63.0,62.0,1012.5,1012.6,8.0,7.0,18.0,18.9,0,0,2011,12,9,36,5.105088062083414,5.497787143782138,-35.0247822,117.883608,5
1074,2011-12-10,12.2,21.5,0.0,4.6,11.7,9.0,19.0,60.0,64.0,1017.1,1016.0,6.0,2.0,19.8,19.4,0,0,2011,12,10,36,5.497787143782138,5.497787143782138,-35.0247822,117.883608,5
1075,2011-12-11,12.4,21.5,0.0,6.6,12.3,4.0,19.0,55.0,57.0,1018.2772803769774,1014.4,3.0,2.0,20.0,20.5,0,0,2011,12,11,36,0.7853981633974483,9.42477796076938,-35.0247822,117.883608,5
1076,2011-12-12,16.5,19.6,0.0,6.8,0.2,22.0,30.0,56.0,70.0,1017.4,1015.6,7.0,7.0,19.0,18.6,0,1,2011,12,12,36,5.890486225480862,5.890486225480862,-35.0247822,117.883608,5
1077,2011-12-13,15.9,18.7,1.2,4.8,0.0,35.0,35.0,79.0,71.0,1014.4,1013.3,8.0,8.0,17.0,18.3,1,1,2011,12,13,36,5.497787143782138,5.497787143782138,-35.0247822,117.883608,5
1078,2011-12-14,16.2,20.1,6.6,2.8,0.6,20.0,19.0,97.0,92.0,1015.6,1014.7,8.0,8.0,17.1,17.9,1,1,2011,12,14,36,0.0,0.0,-35.0247822,117.883608,5
1079,2011-12-15,16.6,21.0,12.0,1.8,4.0,19.0,33.0,86.0,60.0,1017.0,1015.5,6.0,4.0,17.8,20.0,1,0,2011,12,15,36,0.3926990816987241,5.890486225480862,-35.0247822,117.883608,5
1080,2011-12-16,15.5,20.6,0.8,6.2,3.7,19.0,20.0,90.0,64.0,1015.6,1013.9,8.0,7.0,16.4,19.8,0,0,2011,12,16,36,0.0,0.0,-35.0247822,117.883608,5
1081,2011-12-17,12.5,22.1,0.2,3.6,5.7,13.0,9.0,71.0,69.0,1011.1,1009.5,7.0,4.0,18.7,21.6,0,0,2011,12,17,36,1.9634954084936207,5.890486225480862,-35.0247822,117.883608,5
1082,2011-12-18,14.1,22.6,0.0,3.6,12.0,6.0,35.0,62.0,72.0,1008.9,1007.6,4.0,1.0,21.4,21.5,0,1,2011,12,18,36,3.141592653589793,3.5342917352885173,-35.0247822,117.883608,5
1083,2011-12-19,14.3,20.0,4.4,6.8,10.2,19.0,19.0,65.0,68.0,1013.5,1013.0,5.0,2.0,19.3,19.1,1,0,2011,12,19,36,3.5342917352885173,3.9269908169872414,-35.0247822,117.883608,5
1084,2011-12-20,12.4,22.2,0.0,6.6,10.3,0.0,26.0,62.0,75.0,1016.0,1012.6,7.0,2.0,19.8,20.8,0,0,2011,12,20,36,3.1624176048919987,5.890486225480862,-35.0247822,117.883608,5
1085,2011-12-21,14.8,25.6,0.0,4.8,13.5,4.0,28.0,73.0,77.0,1012.9,1012.6,0.0,2.0,20.5,22.1,0,0,2011,12,21,36,4.319689898685965,3.9269908169872414,-35.0247822,117.883608,5
1086,2011-12-22,16.3,25.5,0.0,6.8,7.2,4.0,19.0,68.0,83.0,1013.5,1012.7,4.0,8.0,22.8,20.8,0,0,2011,12,22,36,4.319689898685965,4.319689898685965,-35.0247822,117.883608,5
1087,2011-12-23,17.2,21.5,0.2,5.4,12.4,7.0,17.0,53.0,61.0,1015.8,1015.1,2.0,2.0,19.8,21.0,0,0,2011,12,23,36,4.319689898685965,4.319689898685965,-35.0247822,117.883608,5
1088,2011-12-24,17.0,20.2,0.0,7.0,8.3,19.0,15.0,66.0,59.0,1019.5,1017.9,5.0,4.0,19.1,19.0,0,0,2011,12,24,36,5.497787143782138,5.890486225480862,-35.0247822,117.883608,5
1089,2011-12-25,15.0,21.0,0.0,6.2,11.0,11.0,19.0,60.0,62.0,1021.1,1019.9,6.0,3.0,18.8,20.0,0,0,2011,12,25,36,5.890486225480862,5.105088062083414,-35.0247822,117.883608,5
1090,2011-12-26,12.1,22.5,0.0,6.2,12.6,6.0,24.0,67.0,62.0,1022.2,1019.8,5.0,1.0,19.9,21.6,0,0,2011,12,26,36,2.748893571891069,5.890486225480862,-35.0247822,117.883608,5
1091,2011-12-27,17.1,24.7,0.0,7.0,11.3,13.0,30.0,62.0,70.0,1019.3,1016.9,6.0,7.0,21.6,21.4,0,0,2011,12,27,36,0.3926990816987241,0.0,-35.0247822,117.883608,5
1092,2011-12-28,18.6,27.0,0.0,7.4,11.2,9.0,37.0,66.0,75.0,1015.4,1011.9,6.0,2.0,23.3,22.1,0,0,2011,12,28,36,1.9634954084936207,0.0,-35.0247822,117.883608,5
1093,2011-12-29,19.2,31.0,0.0,7.6,13.1,11.0,24.0,55.0,72.0,1007.6,1003.2,0.0,1.0,26.9,25.4,0,0,2011,12,29,36,0.3926990816987241,5.890486225480862,-35.0247822,117.883608,5
1094,2011-12-30,19.5,22.4,0.2,11.4,0.0,11.0,15.0,89.0,88.0,1006.4,1007.5,8.0,8.0,21.2,21.4,0,1,2011,12,30,36,3.5342917352885173,3.9269908169872414,-35.0247822,117.883608,5
1095,2011-12-31,18.9,22.5,1.2,1.4,0.2,7.0,13.0,85.0,84.0,1009.6,1007.7,8.0,8.0,20.9,21.0,1,1,2011,12,31,36,5.105088062083414,3.9269908169872414,-35.0247822,117.883608,5
1096,2012-01-01,16.6,20.3,1.2,4.206126192223037,6.659152677857714,22.0,19.0,85.0,73.0,1018.2772803769774,1016.4930349932705,8.0,8.0,17.7,17.6,1,0,2012,1,1,36,5.105088062083414,5.105088062083414,-35.0247822,117.883608,5
1097,2012-01-02,15.2,21.2,0.0,4.206126192223037,6.659152677857714,7.0,11.0,56.0,54.0,1018.2772803769774,1016.4930349932705,6.0,6.0,20.1,20.8,0,0,2012,1,2,36,5.497787143782138,5.497787143782138,-35.0247822,117.883608,5
1098,2012-01-03,15.1,20.0,0.0,4.206126192223037,6.659152677857714,24.0,28.0,64.0,60.0,1018.2772803769774,1016.4930349932705,6.0,7.0,18.7,18.9,0,0,2012,1,3,36,5.105088062083414,5.890486225480862,-35.0247822,117.883608,5
1099,2012-01-04,16.3,21.5,0.0,4.206126192223037,6.659152677857714,28.0,22.0,61.0,64.0,1018.2772803769774,1016.4930349932705,7.0,7.0,19.2,20.1,0,0,2012,1,4,36,0.7853981633974483,0.0,-35.0247822,117.883608,5
1100,2012-01-05,18.1,23.2,0.2,4.206126192223037,6.659152677857714,30.0,24.0,65.0,79.0,1018.2772803769774,1016.4930349932705,8.0,7.0,20.0,22.2,0,1,2012,1,5,36,0.0,0.0,-35.0247822,117.883608,5
1101,2012-01-06,18.1,23.1,4.2,4.206126192223037,6.659152677857714,19.0,37.0,57.0,71.0,1018.2772803769774,1016.4930349932705,6.0,4.0,22.3,20.2,1,1,2012,1,6,36,2.748893571891069,3.5342917352885173,-35.0247822,117.883608,5
1102,2012-01-07,13.8,19.2,5.4,4.206126192223037,6.659152677857714,43.0,43.0,67.0,60.0,1018.2772803769774,1016.4930349932705,7.0,4.0,17.8,17.9,1,0,2012,1,7,36,3.5342917352885173,3.9269908169872414,-35.0247822,117.883608,5
1103,2012-01-08,14.8,19.0,0.6,4.206126192223037,6.659152677857714,6.0,13.0,78.0,72.0,1018.2772803769774,1016.4930349932705,8.0,8.0,16.2,17.8,0,0,2012,1,8,36,3.5342917352885173,3.9269908169872414,-35.0247822,117.883608,5
1104,2012-01-09,15.8,20.0,0.0,4.206126192223037,6.659152677857714,0.0,17.0,76.0,68.0,1018.2772803769774,1016.4930349932705,8.0,8.0,17.4,19.0,0,0,2012,1,9,36,3.1624176048919987,5.497787143782138,-35.0247822,117.883608,5
1105,2012-01-10,16.5,22.3,0.0,4.206126192223037,6.659152677857714,20.0,30.0,67.0,63.0,1018.2772803769774,1016.4930349932705,8.0,1.0,19.3,20.1,0,0,2012,1,10,36,5.890486225480862,5.890486225480862,-35.0247822,117.883608,5
1106,2012-01-11,16.7,25.5,0.0,4.206126192223037,6.659152677857714,15.0,31.0,62.0,71.0,1018.2772803769774,1016.4930349932705,1.0,1.0,22.0,22.2,0,0,2012,1,11,36,0.7853981633974483,0.0,-35.0247822,117.883608,5
1107,2012-01-12,16.8,22.9,0.0,4.206126192223037,6.659152677857714,20.0,31.0,80.0,74.0,1018.2772803769774,1016.4930349932705,3.0,3.0,21.2,22.0,0,0,2012,1,12,36,5.497787143782138,5.890486225480862,-35.0247822,117.883608,5
1108,2012-01-13,18.9,24.4,0.0,4.206126192223037,6.659152677857714,28.0,37.0,78.0,72.0,1018.2772803769774,1016.9,7.0,3.0,21.9,22.8,0,0,2012,1,13,36,0.0,5.890486225480862,-35.0247822,117.883608,5
1109,2012-01-14,18.8,28.2,0.0,4.206126192223037,6.659152677857714,19.0,26.0,69.0,70.0,1014.7,1010.9,2.0,7.0,23.5,24.0,0,0,2012,1,14,36,0.0,0.0,-35.0247822,117.883608,5
1110,2012-01-15,18.3,30.4,0.0,7.2,9.3,13.0,35.0,60.0,83.0,1007.8,1005.3,3.0,6.0,27.9,24.0,0,0,2012,1,15,36,0.7853981633974483,3.5342917352885173,-35.0247822,117.883608,5
1111,2012-01-16,18.3,20.1,0.8,7.2,5.6,20.0,13.0,63.0,70.0,1011.7,1012.8,6.0,8.0,19.0,17.6,0,0,2012,1,16,36,3.9269908169872414,3.9269908169872414,-35.0247822,117.883608,5
1112,2012-01-17,11.4,22.9,0.0,6.4,12.1,4.0,13.0,59.0,47.0,1018.4,1017.2,6.0,1.0,19.6,21.9,0,0,2012,1,17,36,3.5342917352885173,5.105088062083414,-35.0247822,117.883608,5
1113,2012-01-18,13.4,23.4,0.0,7.2,13.0,17.0,19.0,58.0,65.0,1019.0,1015.4,1.0,0.0,21.1,22.6,0,0,2012,1,18,36,1.1780972450961724,5.890486225480862,-35.0247822,117.883608,5
1114,2012-01-19,13.5,23.5,0.0,5.8,11.4,19.0,31.0,71.0,84.0,1014.9,1012.2,2.0,2.0,22.9,23.0,0,0,2012,1,19,36,0.0,5.890486225480862,-35.0247822,117.883608,5
1115,2012-01-20,19.8,27.2,0.0,7.8,10.2,15.0,20.0,81.0,77.0,1014.4,1011.0,7.0,4.0,22.5,25.0,0,0,2012,1,20,36,5.890486225480862,5.497787143782138,-35.0247822,117.883608,5
1116,2012-01-21,19.3,31.4,0.0,8.2,11.3,7.0,20.0,84.0,92.0,1007.1,1004.4,2.0,4.0,27.0,23.5,0,0,2012,1,21,36,1.1780972450961724,5.890486225480862,-35.0247822,117.883608,5
1117,2012-01-22,20.2,24.4,0.0,8.2,9.3,13.0,31.0,87.0,96.0,1010.2,1011.6,6.0,7.0,22.0,23.2,0,0,2012,1,22,36,3.9269908169872414,3.5342917352885173,-35.0247822,117.883608,5
1118,2012-01-23,17.9,24.3,0.0,5.2,1.0,20.0,19.0,93.0,95.0,1017.8,1017.1,8.0,4.0,21.3,23.4,0,0,2012,1,23,36,9.42477796076938,5.105088062083414,-35.0247822,117.883608,5
1119,2012-01-24,18.4,23.4,0.0,5.4,1.0,28.0,43.0,59.0,72.0,1019.5,1017.7,4.0,8.0,22.9,20.9,0,0,2012,1,24,36,0.0,0.0,-35.0247822,117.883608,5
1120,2012-01-25,19.5,25.9,0.0,5.2,12.2,19.0,31.0,62.0,63.0,1016.5,1012.8,2.0,1.0,23.4,24.6,0,0,2012,1,25,36,0.3926990816987241,0.0,-35.0247822,117.883608,5
1121,2012-01-26,19.0,26.0,0.0,8.2,13.4,7.0,31.0,66.0,74.0,1013.4,1010.3,1.0,1.0,24.3,25.0,0,0,2012,1,26,36,0.3926990816987241,5.890486225480862,-35.0247822,117.883608,5
