,Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum
2220,2015-07-11,2.5,19.2,2.2,48.0,0.0,13.0,98.0,54.0,5.0,18.4,1,1,2015,7,11,8,2.748893571891069,3.8785758617093165,1.1780972450961724,-33.7511954,150.6941711,0
2221,2015-07-12,4.9,15.0,11.4,52.0,4.0,13.0,55.0,44.0,10.5,13.6,1,1,2015,7,12,8,2.748893571891069,0.7853981633974483,2.748893571891069,-33.7511954,150.6941711,0
2222,2015-07-13,5.6,17.2,1.4,54.0,0.0,19.0,87.0,38.0,9.2,16.6,1,0,2015,7,13,8,3.5342917352885173,3.8785758617093165,3.141592653589793,-33.7511954,150.6941711,0
2223,2015-07-14,5.4,17.6,0.0,43.0,6.0,4.0,49.0,31.0,12.2,17.0,0,0,2015,7,14,8,2.748893571891069,3.9269908169872414,2.748893571891069,-33.7511954,150.6941711,0
2224,2015-07-15,1.5,15.8,0.0,15.0,6.0,4.0,76.0,45.0,5.8,14.4,0,1,2015,7,15,8,1.1780972450961724,5.105088062083414,3.141592653589793,-33.7511954,150.6941711,0
2225,2015-07-16,5.8,13.1,1.2,26.0,17.0,4.0,95.0,63.0,8.4,12.7,1,1,2015,7,16,8,1.1780972450961724,1.1780972450961724,0.3926990816987241,-33.7511954,150.6941711,0
2226,2015-07-17,6.1,14.6,12.8,43.0,9.0,22.0,76.0,44.0,8.9,13.9,1,0,2015,7,17,8,3.9269908169872414,4.319689898685965,3.9269908169872414,-33.7511954,150.6941711,0
2227,2015-07-18,4.9,15.2,0.2,28.0,13.0,17.0,50.0,44.0,11.0,14.0,0,0,2015,7,18,8,4.319689898685965,4.319689898685965,9.42477796076938,-33.7511954,150.6941711,0
2228,2015-07-19,6.2,17.1,0.0,22.0,11.0,6.0,65.0,39.0,11.8,16.3,0,0,2015,7,19,8,3.9269908169872414,4.319689898685965,5.890486225480862,-33.7511954,150.6941711,0
2229,2015-07-20,5.6,17.0,0.0,13.0,4.0,4.0,83.0,51.0,10.2,15.9,0,0,2015,7,20,8,0.3926990816987241,5.497787143782138,0.7853981633974483,-33.7511954,150.6941711,0
2230,2015-07-21,5.8,18.6,0.2,26.0,2.0,17.0,98.0,51.0,6.9,18.3,0,0,2015,7,21,8,1.1780972450961724,0.3926990816987241,1.1780972450961724,-33.7511954,150.6941711,0
2231,2015-07-22,6.2,14.9,0.0,9.0,2.0,4.0,98.0,74.0,8.7,14.4,0,1,2015,7,22,8,3.9269908169872414,2.748893571891069,2.356194490192345,-33.7511954,150.6941711,0
2232,2015-07-23,8.7,17.7,1.2,11.0,0.0,4.0,98.0,60.0,11.4,17.1,1,0,2015,7,23,8,4.319689898685965,3.8785758617093165,1.5707963267948966,-33.7511954,150.6941711,0
2233,2015-07-24,11.4,20.2,0.0,28.0,4.0,2.0,94.0,59.0,13.0,18.8,0,0,2015,7,24,8,1.9634954084936207,1.9634954084936207,5.105088062083414,-33.7511954,150.6941711,0
2234,2015-07-25,8.0,20.3,0.0,52.0,7.0,24.0,44.0,30.0,15.6,19.4,0,0,2015,7,25,8,2.748893571891069,1.5707963267948966,2.748893571891069,-33.7511954,150.6941711,0
2235,2015-07-26,8.2,20.4,0.0,57.0,17.0,22.0,44.0,31.0,14.7,19.3,0,0,2015,7,26,8,2.356194490192345,1.1780972450961724,2.748893571891069,-33.7511954,150.6941711,0
2236,2015-07-27,2.7,15.9,0.0,37.0,4.0,15.0,61.0,29.0,8.3,15.2,0,0,2015,7,27,8,3.5342917352885173,3.9269908169872414,3.9269908169872414,-33.7511954,150.6941711,0
2237,2015-07-28,1.6,17.1,0.0,22.0,0.0,13.0,75.0,36.0,7.3,16.8,0,0,2015,7,28,8,9.42477796076938,3.8785758617093165,9.42477796076938,-33.7511954,150.6941711,0
2238,2015-07-29,2.6,17.9,0.0,20.0,0.0,9.0,98.0,42.0,7.3,16.9,0,0,2015,7,29,8,1.1780972450961724,3.8785758617093165,1.1780972450961724,-33.7511954,150.6941711,0
2239,2015-07-30,3.4,20.0,0.0,22.0,0.0,9.0,98.0,36.0,7.4,19.1,0,0,2015,7,30,8,1.5707963267948966,3.8785758617093165,1.1780972450961724,-33.7511954,150.6941711,0
2240,2015-07-31,6.3,20.3,0.0,19.0,0.0,9.0,75.0,32.0,10.3,20.0,0,0,2015,7,31,8,0.3926990816987241,3.8785758617093165,0.7853981633974483,-33.7511954,150.6941711,0
2241,2015-08-01,3.8,22.1,0.0,33.0,4.0,20.0,86.0,31.0,9.3,20.0,0,0,2015,8,1,8,1.9634954084936207,5.105088062083414,1.5707963267948966,-33.7511954,150.6941711,0
2242,2015-08-02,5.9,24.8,0.0,50.0,6.0,24.0,82.0,28.0,11.5,23.9,0,0,2015,8,2,8,1.9634954084936207,9.42477796076938,1.9634954084936207,-33.7511954,150.6941711,0
2243,2015-08-03,4.0,18.3,0.0,41.0,2.0,19.0,67.0,32.0,8.9,17.3,0,0,2015,8,3,8,3.141592653589793,3.141592653589793,3.141592653589793,-33.7511954,150.6941711,0
2244,2015-08-04,2.1,14.5,0.0,24.0,4.0,15.0,68.0,39.0,8.0,13.9,0,0,2015,8,4,8,3.141592653589793,5.497787143782138,1.5707963267948966,-33.7511954,150.6941711,0
2245,2015-08-05,0.0,15.0,0.0,37.0,4.0,11.0,64.0,43.0,8.1,14.8,0,0,2015,8,5,8,2.356194490192345,2.356194490192345,2.748893571891069,-33.7511954,150.6941711,0
2246,2015-08-06,2.5,17.2,0.0,37.0,4.0,17.0,55.0,32.0,11.0,16.1,0,0,2015,8,6,8,4.319689898685965,0.3926990816987241,4.319689898685965,-33.7511954,150.6941711,0
2247,2015-08-07,1.7,18.0,0.0,24.0,0.0,9.0,82.0,38.0,7.7,16.9,0,0,2015,8,7,8,9.42477796076938,3.8785758617093165,9.42477796076938,-33.7511954,150.6941711,0
2248,2015-08-08,2.8,17.8,0.0,19.0,0.0,4.0,77.0,40.0,9.1,17.1,0,0,2015,8,8,8,9.42477796076938,3.8785758617093165,9.42477796076938,-33.7511954,150.6941711,0
2249,2015-08-09,2.5,18.2,0.2,22.0,4.0,13.0,97.0,43.0,6.9,17.6,0,0,2015,8,9,8,0.7853981633974483,1.9634954084936207,1.1780972450961724,-33.7511954,150.6941711,0
2250,2015-08-10,3.1,21.5,0.0,30.0,0.0,9.0,90.0,30.0,9.3,21.3,0,0,2015,8,10,8,2.356194490192345,3.8785758617093165,2.748893571891069,-33.7511954,150.6941711,0
2251,2015-08-11,4.2,21.4,0.2,35.0,6.0,15.0,74.0,27.0,10.2,19.8,0,0,2015,8,11,8,2.356194490192345,1.5707963267948966,3.141592653589793,-33.7511954,150.6941711,0
2252,2015-08-12,1.9,17.8,0.0,65.0,4.0,28.0,73.0,39.0,7.8,15.2,0,0,2015,8,12,8,2.748893571891069,0.7853981633974483,3.5342917352885173,-33.7511954,150.6941711,0
2253,2015-08-13,5.9,19.4,0.4,35.0,11.0,9.0,47.0,28.0,13.7,19.1,0,0,2015,8,13,8,2.748893571891069,3.5342917352885173,3.5342917352885173,-33.7511954,150.6941711,0
2254,2015-08-14,3.0,19.9,0.0,15.0,0.0,7.0,74.0,35.0,9.1,19.3,0,0,2015,8,14,8,5.497787143782138,3.8785758617093165,2.356194490192345,-33.7511954,150.6941711,0
2255,2015-08-15,4.0,19.4,0.0,22.0,4.0,2.0,77.0,42.0,10.2,19.2,0,0,2015,8,15,8,0.0,0.7853981633974483,5.890486225480862,-33.7511954,150.6941711,0
2256,2015-08-16,7.9,21.2,0.0,24.0,0.0,6.0,96.0,43.0,11.6,21.1,0,0,2015,8,16,8,1.5707963267948966,3.8785758617093165,1.5707963267948966,-33.7511954,150.6941711,0
2257,2015-08-17,4.5,20.6,0.0,41.0,2.0,17.0,71.0,28.0,10.6,19.6,0,0,2015,8,17,8,3.141592653589793,1.9634954084936207,3.141592653589793,-33.7511954,150.6941711,0
2258,2015-08-18,5.0,17.2,0.0,24.0,9.0,6.0,46.0,31.0,12.6,16.4,0,0,2015,8,18,8,5.497787143782138,3.5342917352885173,5.105088062083414,-33.7511954,150.6941711,0
2259,2015-08-19,7.1,18.9,0.0,20.0,2.0,9.0,77.0,41.0,10.8,18.3,0,0,2015,8,19,8,5.890486225480862,9.42477796076938,2.356194490192345,-33.7511954,150.6941711,0
2260,2015-08-20,4.9,21.5,0.0,19.0,4.0,4.0,98.0,38.0,9.8,21.2,0,0,2015,8,20,8,0.7853981633974483,0.7853981633974483,1.1780972450961724,-33.7511954,150.6941711,0
2261,2015-08-21,5.6,23.8,0.0,30.0,0.0,22.0,98.0,31.0,9.7,23.2,0,0,2015,8,21,8,1.5707963267948966,3.8785758617093165,1.1780972450961724,-33.7511954,150.6941711,0
2262,2015-08-22,9.2,28.4,0.0,39.0,2.0,24.0,71.0,29.0,15.6,27.6,0,1,2015,8,22,8,1.9634954084936207,9.42477796076938,1.9634954084936207,-33.7511954,150.6941711,0
2263,2015-08-23,13.8,17.6,2.8,22.0,6.0,6.0,97.0,79.0,14.4,17.2,1,1,2015,8,23,8,1.5707963267948966,1.5707963267948966,1.5707963267948966,-33.7511954,150.6941711,0
2264,2015-08-24,13.2,16.6,3.2,43.0,6.0,6.0,98.0,93.0,14.5,16.0,1,1,2015,8,24,8,3.5342917352885173,2.748893571891069,4.319689898685965,-33.7511954,150.6941711,0
2265,2015-08-25,12.9,19.9,26.4,59.0,6.0,19.0,65.0,51.0,16.0,19.1,1,1,2015,8,25,8,3.141592653589793,3.9269908169872414,3.5342917352885173,-33.7511954,150.6941711,0
2266,2015-08-26,13.0,20.1,2.6,39.0,7.0,19.0,79.0,84.0,15.8,15.9,1,1,2015,8,26,8,4.319689898685965,4.319689898685965,4.319689898685965,-33.7511954,150.6941711,0
2267,2015-08-27,10.4,20.6,4.0,37.0,2.0,11.0,98.0,43.0,12.4,20.0,1,0,2015,8,27,8,2.356194490192345,1.5707963267948966,1.5707963267948966,-33.7511954,150.6941711,0
2268,2015-08-28,6.8,19.6,0.2,31.0,9.0,13.0,49.0,40.0,15.3,18.4,0,0,2015,8,28,8,3.9269908169872414,3.9269908169872414,4.319689898685965,-33.7511954,150.6941711,0
2269,2015-08-29,6.0,20.5,0.0,22.0,0.0,2.0,76.0,33.0,10.6,20.0,0,0,2015,8,29,8,3.141592653589793,3.8785758617093165,2.356194490192345,-33.7511954,150.6941711,0
2270,2015-08-30,4.4,19.2,0.0,22.0,4.0,13.0,63.0,38.0,10.8,17.5,0,0,2015,8,30,8,5.105088062083414,1.5707963267948966,9.42477796076938,-33.7511954,150.6941711,0
2271,2015-08-31,8.3,20.2,0.0,17.0,4.0,4.0,65.0,36.0,13.5,18.6,0,0,2015,8,31,8,5.890486225480862,5.105088062083414,4.319689898685965,-33.7511954,150.6941711,0
2272,2015-09-01,4.6,20.6,0.0,13.0,0.0,4.0,65.0,29.0,11.3,19.9,0,0,2015,9,1,8,1.1780972450961724,3.8785758617093165,0.7853981633974483,-33.7511954,150.6941711,0
2273,2015-09-02,4.4,20.4,0.0,17.0,4.0,9.0,83.0,39.0,9.5,19.5,0,1,2015,9,2,8,1.1780972450961724,1.9634954084936207,1.1780972450961724,-33.7511954,150.6941711,0
2274,2015-09-03,8.4,20.3,1.2,41.0,2.0,20.0,86.0,33.0,13.1,20.0,1,0,2015,9,3,8,4.319689898685965,5.497787143782138,3.5342917352885173,-33.7511954,150.6941711,0
2275,2015-09-04,13.0,20.4,0.2,35.0,19.0,4.0,60.0,44.0,15.9,19.4,0,1,2015,9,4,8,9.42477796076938,4.319689898685965,5.890486225480862,-33.7511954,150.6941711,0
2276,2015-09-05,9.1,21.4,1.4,30.0,6.0,7.0,92.0,39.0,13.4,20.7,1,1,2015,9,5,8,5.890486225480862,1.5707963267948966,9.42477796076938,-33.7511954,150.6941711,0
2277,2015-09-06,12.0,17.9,3.8,20.0,4.0,7.0,95.0,65.0,12.8,17.6,1,1,2015,9,6,8,0.3926990816987241,2.356194490192345,0.0,-33.7511954,150.6941711,0
2278,2015-09-07,9.0,23.5,2.6,46.0,4.0,19.0,98.0,35.0,11.1,22.5,1,0,2015,9,7,8,2.748893571891069,3.9269908169872414,2.748893571891069,-33.7511954,150.6941711,0
2279,2015-09-08,4.9,19.8,0.2,48.0,4.0,20.0,45.0,35.0,13.2,18.9,0,0,2015,9,8,8,4.319689898685965,1.5707963267948966,3.141592653589793,-33.7511954,150.6941711,0
2280,2015-09-09,5.9,20.9,0.0,24.0,2.0,9.0,61.0,34.0,13.3,20.7,0,0,2015,9,9,8,5.890486225480862,5.890486225480862,5.890486225480862,-33.7511954,150.6941711,0
2281,2015-09-10,8.0,20.2,0.0,19.0,9.0,6.0,63.0,39.0,14.8,19.3,0,0,2015,9,10,8,3.9269908169872414,4.319689898685965,5.497787143782138,-33.7511954,150.6941711,0
2282,2015-09-11,9.8,23.4,0.0,30.0,4.0,11.0,66.0,36.0,15.7,22.7,0,0,2015,9,11,8,0.7853981633974483,4.319689898685965,0.3926990816987241,-33.7511954,150.6941711,0
2283,2015-09-12,8.3,26.0,0.0,26.0,0.0,0.0,68.0,32.0,15.3,25.3,0,0,2015,9,12,8,5.105088062083414,3.8785758617093165,3.182596271790991,-33.7511954,150.6941711,0
2284,2015-09-13,10.3,26.2,0.0,26.0,2.0,4.0,72.0,31.0,15.8,25.4,0,0,2015,9,13,8,0.3926990816987241,3.9269908169872414,4.319689898685965,-33.7511954,150.6941711,0
2285,2015-09-14,10.5,27.5,0.0,26.0,0.0,13.0,73.0,33.0,17.4,26.9,0,0,2015,9,14,8,0.3926990816987241,3.8785758617093165,0.7853981633974483,-33.7511954,150.6941711,0
2286,2015-09-15,10.2,29.9,0.0,65.0,4.0,30.0,68.0,24.0,18.3,29.4,0,0,2015,9,15,8,1.9634954084936207,1.9634954084936207,2.356194490192345,-33.7511954,150.6941711,0
2287,2015-09-16,8.1,22.8,0.0,28.0,2.0,6.0,45.0,32.0,16.9,22.2,0,0,2015,9,16,8,5.890486225480862,0.3926990816987241,5.105088062083414,-33.7511954,150.6941711,0
2288,2015-09-17,10.6,21.8,0.0,39.0,6.0,24.0,56.0,52.0,16.5,18.6,0,0,2015,9,17,8,5.497787143782138,5.497787143782138,5.497787143782138,-33.7511954,150.6941711,0
2289,2015-09-18,12.8,20.8,0.2,26.0,17.0,13.0,56.0,44.0,16.4,18.8,0,1,2015,9,18,8,5.105088062083414,4.319689898685965,5.497787143782138,-33.7511954,150.6941711,0
2290,2015-09-19,11.7,18.5,2.2,24.0,9.0,2.0,96.0,71.0,15.2,17.4,1,0,2015,9,19,8,0.7853981633974483,4.319689898685965,3.141592653589793,-33.7511954,150.6941711,0
2291,2015-09-20,10.0,20.0,0.6,19.0,7.0,6.0,65.0,59.0,16.0,18.8,0,0,2015,9,20,8,0.0,3.9269908169872414,0.0,-33.7511954,150.6941711,0
2292,2015-09-21,9.6,25.2,0.4,26.0,2.0,4.0,75.0,33.0,15.7,24.5,0,0,2015,9,21,8,3.9269908169872414,5.105088062083414,1.5707963267948966,-33.7511954,150.6941711,0
2293,2015-09-22,12.7,21.7,0.0,44.0,19.0,19.0,38.0,29.0,18.1,21.1,0,0,2015,9,22,8,9.42477796076938,3.5342917352885173,9.42477796076938,-33.7511954,150.6941711,0
2294,2015-09-23,9.2,18.4,0.0,48.0,28.0,26.0,43.0,36.0,12.9,16.3,0,0,2015,9,23,8,9.42477796076938,4.319689898685965,9.42477796076938,-33.7511954,150.6941711,0
2295,2015-09-24,8.4,17.5,0.0,54.0,22.0,26.0,47.0,44.0,13.5,15.4,0,0,2015,9,24,8,9.42477796076938,4.319689898685965,9.42477796076938,-33.7511954,150.6941711,0
2296,2015-09-25,11.6,16.5,0.0,48.0,22.0,17.0,56.0,68.0,14.9,14.8,0,1,2015,9,25,8,3.9269908169872414,3.9269908169872414,5.105088062083414,-33.7511954,150.6941711,0
2297,2015-09-26,10.9,19.2,1.8,31.0,15.0,6.0,82.0,56.0,15.1,17.9,1,0,2015,9,26,8,5.497787143782138,9.42477796076938,4.319689898685965,-33.7511954,150.6941711,0
2298,2015-09-27,10.2,20.8,0.0,35.0,17.0,13.0,49.0,37.0,17.0,20.3,0,0,2015,9,27,8,4.319689898685965,3.9269908169872414,9.42477796076938,-33.7511954,150.6941711,0
2299,2015-09-28,9.5,23.8,0.0,26.0,4.0,4.0,52.0,34.0,17.1,23.1,0,0,2015,9,28,8,0.3926990816987241,5.497787143782138,3.9269908169872414,-33.7511954,150.6941711,0
2300,2015-09-29,8.6,27.3,0.0,19.0,4.0,9.0,64.0,28.0,16.5,25.2,0,1,2015,9,29,8,0.3926990816987241,5.105088062083414,1.5707963267948966,-33.7511954,150.6941711,0
2301,2015-09-30,12.2,24.6,1.2,30.0,7.0,19.0,70.0,57.0,18.0,21.5,1,0,2015,9,30,8,5.497787143782138,9.42477796076938,5.890486225480862,-33.7511954,150.6941711,0
2302,2015-10-01,14.7,30.4,0.2,35.0,13.0,19.0,65.0,19.0,20.9,29.8,0,0,2015,10,1,8,3.5342917352885173,0.7853981633974483,3.141592653589793,-33.7511954,150.6941711,0
2303,2015-10-02,11.6,27.2,0.0,30.0,2.0,9.0,56.0,37.0,21.7,26.5,0,0,2015,10,2,8,0.3926990816987241,2.748893571891069,1.9634954084936207,-33.7511954,150.6941711,0
2304,2015-10-03,11.5,34.8,0.0,31.0,6.0,4.0,64.0,15.0,20.0,34.0,0,0,2015,10,3,8,2.748893571891069,1.5707963267948966,2.356194490192345,-33.7511954,150.6941711,0
2305,2015-10-04,12.4,32.4,0.0,33.0,13.0,7.0,54.0,18.0,20.1,32.0,0,0,2015,10,4,8,2.748893571891069,1.9634954084936207,2.748893571891069,-33.7511954,150.6941711,0
2306,2015-10-05,11.1,37.9,0.0,19.0,0.0,6.0,57.0,12.0,18.6,37.1,0,0,2015,10,5,8,0.3926990816987241,3.8785758617093165,0.3926990816987241,-33.7511954,150.6941711,0
2307,2015-10-06,14.2,38.6,0.0,43.0,0.0,28.0,55.0,9.0,21.1,38.0,0,0,2015,10,6,8,1.5707963267948966,3.8785758617093165,1.5707963267948966,-33.7511954,150.6941711,0
2308,2015-10-07,13.5,20.0,0.0,35.0,7.0,15.0,74.0,61.0,19.2,18.7,0,0,2015,10,7,8,5.497787143782138,4.319689898685965,5.105088062083414,-33.7511954,150.6941711,0
2309,2015-10-08,14.7,20.5,0.0,22.0,6.0,9.0,61.0,53.0,17.0,20.2,0,0,2015,10,8,8,0.3926990816987241,4.319689898685965,0.7853981633974483,-33.7511954,150.6941711,0
2310,2015-10-09,15.8,26.7,0.0,22.0,7.0,6.0,73.0,41.0,17.8,25.4,0,0,2015,10,9,8,0.0,1.9634954084936207,9.42477796076938,-33.7511954,150.6941711,0
2311,2015-10-10,14.2,28.4,0.0,19.0,9.0,4.0,71.0,36.0,19.6,27.4,0,0,2015,10,10,8,1.5707963267948966,5.105088062083414,3.9269908169872414,-33.7511954,150.6941711,0
2312,2015-10-11,12.2,27.8,0.0,44.0,4.0,17.0,80.0,37.0,16.2,27.0,0,0,2015,10,11,8,3.5342917352885173,1.5707963267948966,1.1780972450961724,-33.7511954,150.6941711,0
2313,2015-10-12,14.3,33.4,0.8,44.0,2.0,20.0,74.0,26.0,19.2,32.0,0,1,2015,10,12,8,2.748893571891069,1.5707963267948966,3.141592653589793,-33.7511954,150.6941711,0
2314,2015-10-13,16.9,19.6,2.2,20.0,9.0,11.0,89.0,98.0,17.0,17.3,1,1,2015,10,13,8,4.319689898685965,4.319689898685965,3.9269908169872414,-33.7511954,150.6941711,0
2315,2015-10-14,15.6,26.8,3.8,28.0,4.0,17.0,89.0,53.0,19.5,25.3,1,0,2015,10,14,8,0.3926990816987241,0.3926990816987241,0.0,-33.7511954,150.6941711,0
2316,2015-10-15,13.4,31.1,0.2,26.0,0.0,9.0,80.0,37.0,18.6,29.4,0,0,2015,10,15,8,0.3926990816987241,3.8785758617093165,0.3926990816987241,-33.7511954,150.6941711,0
2317,2015-10-16,15.0,35.3,0.0,26.0,2.0,4.0,78.0,20.0,20.1,34.5,0,0,2015,10,16,8,0.7853981633974483,0.3926990816987241,3.9269908169872414,-33.7511954,150.6941711,0
2318,2015-10-17,17.1,31.8,0.0,24.0,7.0,9.0,71.0,41.0,22.2,31.3,0,0,2015,10,17,8,5.890486225480862,1.1780972450961724,5.890486225480862,-33.7511954,150.6941711,0
2319,2015-10-18,17.1,22.9,0.2,24.0,9.0,6.0,98.0,56.0,17.3,22.1,0,0,2015,10,18,8,5.497787143782138,4.319689898685965,0.3926990816987241,-33.7511954,150.6941711,0
2320,2015-10-19,17.2,29.5,0.0,33.0,2.0,9.0,75.0,43.0,20.7,27.9,0,0,2015,10,19,8,1.1780972450961724,1.5707963267948966,1.1780972450961724,-33.7511954,150.6941711,0
2321,2015-10-20,17.2,33.3,0.0,41.0,4.0,19.0,69.0,63.0,22.1,24.9,0,1,2015,10,20,8,1.9634954084936207,1.9634954084936207,1.5707963267948966,-33.7511954,150.6941711,0
2322,2015-10-21,16.1,24.5,1.4,20.0,2.0,6.0,73.0,66.0,22.0,23.9,1,1,2015,10,21,8,1.1780972450961724,1.9634954084936207,1.9634954084936207,-33.7511954,150.6941711,0
2323,2015-10-22,17.5,22.0,2.4,35.0,6.0,4.0,87.0,98.0,20.3,18.7,1,1,2015,10,22,8,4.319689898685965,3.9269908169872414,3.141592653589793,-33.7511954,150.6941711,0
2324,2015-10-23,15.0,20.6,15.2,31.0,13.0,11.0,66.0,47.0,16.7,20.2,1,0,2015,10,23,8,3.9269908169872414,3.9269908169872414,4.319689898685965,-33.7511954,150.6941711,0
2325,2015-10-24,10.7,25.9,0.0,28.0,6.0,9.0,77.0,42.0,16.6,25.4,0,0,2015,10,24,8,0.3926990816987241,0.7853981633974483,1.1780972450961724,-33.7511954,150.6941711,0
2326,2015-10-25,13.1,29.7,0.0,28.0,2.0,11.0,82.0,39.0,17.7,27.7,0,0,2015,10,25,8,1.1780972450961724,0.7853981633974483,0.7853981633974483,-33.7511954,150.6941711,0
2327,2015-10-26,14.6,26.2,0.0,63.0,0.0,11.0,76.0,52.0,19.8,23.4,0,1,2015,10,26,8,3.5342917352885173,3.8785758617093165,0.7853981633974483,-33.7511954,150.6941711,0
2328,2015-10-27,14.5,19.0,4.6,43.0,13.0,13.0,79.0,57.0,14.9,17.7,1,0,2015,10,27,8,4.319689898685965,4.319689898685965,9.42477796076938,-33.7511954,150.6941711,0
2329,2015-10-28,12.7,21.9,0.6,24.0,4.0,6.0,68.0,44.0,15.6,21.1,0,0,2015,10,28,8,0.3926990816987241,4.319689898685965,0.0,-33.7511954,150.6941711,0
2330,2015-10-29,11.8,25.5,0.0,30.0,6.0,6.0,60.0,33.0,17.9,24.3,0,0,2015,10,29,8,0.3926990816987241,4.319689898685965,5.890486225480862,-33.7511954,150.6941711,0
2331,2015-10-30,11.5,25.6,0.0,28.0,2.0,11.0,64.0,34.0,17.9,25.2,0,0,2015,10,30,8,1.1780972450961724,5.497787143782138,1.1780972450961724,-33.7511954,150.6941711,0
2332,2015-10-31,13.5,25.6,0.0,28.0,4.0,17.0,73.0,49.0,18.6,24.2,0,0,2015,10,31,8,1.1780972450961724,5.105088062083414,1.5707963267948966,-33.7511954,150.6941711,0
2333,2015-11-01,13.3,32.3,0.2,35.0,2.0,6.0,75.0,36.0,18.8,31.0,0,1,2015,11,1,8,1.5707963267948966,1.1780972450961724,0.3926990816987241,-33.7511954,150.6941711,0
2334,2015-11-02,17.9,31.9,24.8,41.0,7.0,11.0,79.0,35.0,22.5,31.0,1,0,2015,11,2,8,2.356194490192345,1.1780972450961724,3.141592653589793,-33.7511954,150.6941711,0
2335,2015-11-03,17.7,18.9,0.2,22.0,7.0,11.0,98.0,98.0,18.2,17.9,0,1,2015,11,3,8,4.319689898685965,3.9269908169872414,9.42477796076938,-33.7511954,150.6941711,0
2336,2015-11-04,16.8,19.3,6.0,26.0,7.0,11.0,98.0,98.0,18.5,18.8,1,1,2015,11,4,8,5.890486225480862,9.42477796076938,5.497787143782138,-33.7511954,150.6941711,0
2337,2015-11-05,16.0,22.3,26.8,26.0,7.0,4.0,97.0,83.0,16.9,20.4,1,1,2015,11,5,8,0.7853981633974483,1.5707963267948966,9.42477796076938,-33.7511954,150.6941711,0
2338,2015-11-06,16.8,28.1,16.4,33.0,6.0,17.0,90.0,55.0,21.0,26.1,1,0,2015,11,6,8,3.9269908169872414,1.5707963267948966,3.9269908169872414,-33.7511954,150.6941711,0
2339,2015-11-07,15.9,28.5,0.2,48.0,6.0,22.0,76.0,63.0,21.4,24.6,0,1,2015,11,7,8,5.105088062083414,1.5707963267948966,5.497787143782138,-33.7511954,150.6941711,0
2340,2015-11-08,15.2,21.3,6.0,33.0,4.0,11.0,66.0,57.0,17.6,20.9,1,0,2015,11,8,8,5.497787143782138,4.319689898685965,5.497787143782138,-33.7511954,150.6941711,0
2341,2015-11-09,13.1,26.4,0.2,24.0,4.0,6.0,62.0,38.0,19.3,25.1,0,0,2015,11,9,8,0.3926990816987241,5.497787143782138,2.748893571891069,-33.7511954,150.6941711,0
2342,2015-11-10,13.1,31.3,0.0,30.0,4.0,4.0,69.0,28.0,19.0,30.1,0,0,2015,11,10,8,5.890486225480862,1.1780972450961724,9.42477796076938,-33.7511954,150.6941711,0
2343,2015-11-11,19.0,23.6,0.0,20.0,9.0,7.0,70.0,95.0,20.6,19.7,0,1,2015,11,11,8,0.3926990816987241,4.319689898685965,3.5342917352885173,-33.7511954,150.6941711,0
2344,2015-11-12,16.8,25.1,3.4,31.0,0.0,22.0,78.0,78.0,20.5,20.5,1,1,2015,11,12,8,3.9269908169872414,3.8785758617093165,3.9269908169872414,-33.7511954,150.6941711,0
2345,2015-11-13,16.4,29.9,9.6,41.0,0.0,9.0,82.0,89.0,21.3,21.9,1,1,2015,11,13,8,5.105088062083414,3.8785758617093165,3.9269908169872414,-33.7511954,150.6941711,0
2346,2015-11-14,17.2,18.9,23.4,22.0,9.0,7.0,91.0,94.0,17.3,18.2,1,1,2015,11,14,8,4.319689898685965,4.319689898685965,9.42477796076938,-33.7511954,150.6941711,0
2347,2015-11-15,14.3,20.7,21.6,26.0,13.0,11.0,76.0,61.0,16.9,19.4,1,0,2015,11,15,8,5.497787143782138,4.319689898685965,5.105088062083414,-33.7511954,150.6941711,0
2348,2015-11-16,14.5,24.8,0.2,24.0,13.0,4.0,60.0,39.0,18.7,24.1,0,0,2015,11,16,8,5.497787143782138,9.42477796076938,0.7853981633974483,-33.7511954,150.6941711,0
2349,2015-11-17,12.4,28.9,0.0,24.0,0.0,9.0,66.0,35.0,18.6,26.8,0,0,2015,11,17,8,0.7853981633974483,3.8785758617093165,1.1780972450961724,-33.7511954,150.6941711,0
2350,2015-11-18,14.7,36.4,0.0,50.0,2.0,26.0,65.0,17.0,21.9,35.5,0,0,2015,11,18,8,3.5342917352885173,1.5707963267948966,3.141592653589793,-33.7511954,150.6941711,0
2351,2015-11-19,16.6,39.0,0.0,13.0,2.0,4.0,65.0,37.0,22.5,34.5,0,0,2015,11,19,8,2.356194490192345,0.3926990816987241,1.9634954084936207,-33.7511954,150.6941711,0
2352,2015-11-20,19.8,41.9,0.0,57.0,6.0,37.0,69.0,12.0,25.5,41.3,0,0,2015,11,20,8,2.356194490192345,1.5707963267948966,2.356194490192345,-33.7511954,150.6941711,0
2353,2015-11-21,18.9,23.1,0.0,30.0,4.0,20.0,64.0,65.0,21.5,20.4,0,0,2015,11,21,8,5.105088062083414,3.5342917352885173,5.890486225480862,-33.7511954,150.6941711,0
