,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
78204,78204,2010-03-12,Dartmoor,7.2,27.5,0.0,3.0,10.3,S,44.0,ESE,N,4.0,13.0,86.0,34.0,1036.6,1033.4,12.1,25.8,0,0,2010,3,12,27,9.42477796076938,5.890486225480862,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78205,78205,2010-03-13,Dartmoor,10.2,30.4,0.0,4.2,10.8,SE,41.0,,NE,0.0,11.0,89.0,23.0,1034.2,1029.7,14.3,29.0,0,0,2010,3,13,27,5.497787143782138,,0.7853981633974483,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78206,78206,2010-03-14,Dartmoor,9.8,31.1,0.0,7.8,10.7,NW,39.0,,NNW,0.0,19.0,67.0,22.0,1027.3,1023.1,15.3,29.4,0,0,2010,3,14,27,2.356194490192345,,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78207,78207,2010-03-15,Dartmoor,15.2,32.3,0.0,7.8,7.8,N,43.0,NNE,W,15.0,9.0,51.0,34.0,1021.9,1018.8,21.7,29.0,0,0,2010,3,15,27,1.5707963267948966,1.1780972450961724,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78208,78208,2010-03-16,Dartmoor,11.4,29.7,0.0,5.2,8.4,SSW,33.0,ENE,SSW,7.0,20.0,99.0,43.0,1021.4,1019.2,13.2,28.5,0,0,2010,3,16,27,4.319689898685965,0.3926990816987241,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78209,78209,2010-03-17,Dartmoor,12.6,27.1,0.0,4.0,1.9,SE,33.0,,ESE,0.0,26.0,83.0,50.0,1022.0,1022.2,15.7,26.2,0,0,2010,3,17,27,5.497787143782138,,5.890486225480862,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78210,78210,2010-03-18,Dartmoor,15.7,25.9,0.0,4.0,0.5,S,26.0,E,SW,9.0,11.0,89.0,55.0,1021.3,1019.1,18.9,25.7,0,1,2010,3,18,27,9.42477796076938,0.0,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78211,78211,2010-03-19,Dartmoor,17.7,24.6,3.0,1.4,8.6,W,43.0,W,W,19.0,30.0,98.0,57.0,1018.1,1018.1,17.8,23.3,1,0,2010,3,19,27,3.141592653589793,3.141592653589793,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78212,78212,2010-03-20,Dartmoor,7.8,24.3,0.2,3.2,8.4,SW,43.0,N,W,6.0,17.0,99.0,56.0,1021.4,1020.0,10.9,22.4,0,0,2010,3,20,27,3.9269908169872414,1.5707963267948966,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78213,78213,2010-03-21,Dartmoor,10.9,22.0,0.0,3.6,8.9,WSW,48.0,WNW,SW,15.0,31.0,85.0,57.0,1021.9,1022.3,16.2,20.2,0,0,2010,3,21,27,3.5342917352885173,2.748893571891069,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78214,78214,2010-03-22,Dartmoor,5.1,20.4,0.0,3.6,11.0,SSW,31.0,,SW,0.0,17.0,97.0,45.0,1024.7,1023.5,8.1,19.2,0,0,2010,3,22,27,4.319689898685965,,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78215,78215,2010-03-23,Dartmoor,8.1,21.4,0.0,4.0,7.2,SW,35.0,W,SSW,11.0,20.0,76.0,56.0,1024.5,1023.8,15.4,20.5,0,0,2010,3,23,27,3.9269908169872414,3.141592653589793,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78216,78216,2010-03-24,Dartmoor,14.4,26.2,0.2,3.2,6.3,SSW,37.0,,ESE,0.0,9.0,98.0,54.0,1025.9,1023.1,14.9,23.6,0,0,2010,3,24,27,4.319689898685965,,5.890486225480862,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78217,78217,2010-03-25,Dartmoor,9.8,32.7,0.0,3.4,10.8,NNW,46.0,,WNW,0.0,30.0,98.0,23.0,1018.8,1015.3,13.0,30.9,0,0,2010,3,25,27,1.9634954084936207,,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78218,78218,2010-03-26,Dartmoor,9.8,20.0,0.0,7.6,0.1,SE,30.0,,S,0.0,9.0,61.0,81.0,1018.0,1018.3,14.1,19.7,0,0,2010,3,26,27,5.497787143782138,,9.42477796076938,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78219,78219,2010-03-27,Dartmoor,11.7,17.5,0.4,1.2,0.0,E,35.0,ESE,NE,15.0,4.0,87.0,91.0,1020.9,1020.2,14.8,17.0,0,1,2010,3,27,27,0.0,5.890486225480862,0.7853981633974483,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78220,78220,2010-03-28,Dartmoor,11.7,19.2,1.4,0.6,0.1,NW,48.0,WNW,N,22.0,22.0,92.0,95.0,1011.5,1007.3,15.5,17.5,1,1,2010,3,28,27,2.356194490192345,2.748893571891069,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78221,78221,2010-03-29,Dartmoor,15.3,20.4,16.8,0.4,8.6,SW,30.0,SSW,SW,9.0,19.0,96.0,60.0,1015.5,1017.4,15.6,19.3,1,0,2010,3,29,27,3.9269908169872414,4.319689898685965,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78222,78222,2010-03-30,Dartmoor,7.9,21.4,0.2,2.6,10.3,SW,35.0,,SSW,0.0,19.0,99.0,54.0,1024.6,1023.9,8.8,20.4,0,0,2010,3,30,27,3.9269908169872414,,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78223,78223,2010-03-31,Dartmoor,5.1,22.2,0.0,3.6,10.3,SW,33.0,,S,0.0,13.0,99.0,49.0,1023.4,1020.6,8.3,21.4,0,0,2010,3,31,27,3.9269908169872414,,9.42477796076938,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78224,78224,2010-04-01,Dartmoor,7.8,21.5,0.0,2.4,6.8,SSE,35.0,,SE,0.0,17.0,99.0,57.0,1022.0,1021.4,10.8,20.1,0,0,2010,4,1,27,5.105088062083414,,5.497787143782138,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78225,78225,2010-04-02,Dartmoor,10.5,20.3,0.2,1.6,10.1,SE,39.0,SSE,SW,20.0,22.0,91.0,55.0,1024.5,1023.3,14.0,19.3,0,0,2010,4,2,27,5.497787143782138,5.105088062083414,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78226,78226,2010-04-03,Dartmoor,10.6,18.5,0.2,4.8,2.6,SE,41.0,S,SSE,13.0,24.0,75.0,67.0,1024.5,1022.9,13.4,17.0,0,0,2010,4,3,27,5.497787143782138,9.42477796076938,5.105088062083414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78227,78227,2010-04-04,Dartmoor,10.3,25.2,0.0,3.0,7.8,SE,28.0,E,E,19.0,13.0,84.0,49.0,1020.1,1015.6,15.5,24.2,0,0,2010,4,4,27,5.497787143782138,0.0,0.0,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78228,78228,2010-04-05,Dartmoor,8.9,27.5,0.0,3.4,9.7,ESE,35.0,,SSE,0.0,9.0,78.0,31.0,1016.0,1012.1,15.8,26.4,0,1,2010,4,5,27,5.890486225480862,,5.105088062083414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78229,78229,2010-04-06,Dartmoor,14.8,18.7,1.8,5.4,0.2,NNW,48.0,NE,NNE,13.0,17.0,94.0,91.0,1011.7,1009.9,16.7,16.6,1,1,2010,4,6,27,1.9634954084936207,0.7853981633974483,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78230,78230,2010-04-07,Dartmoor,11.5,21.1,6.6,0.2,1.4,NW,44.0,NW,WNW,13.0,26.0,99.0,69.0,1010.6,1009.3,14.8,20.1,1,1,2010,4,7,27,2.356194490192345,2.356194490192345,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78231,78231,2010-04-08,Dartmoor,14.7,20.5,2.2,1.8,3.2,S,31.0,WSW,SSE,11.0,11.0,94.0,61.0,1019.1,1018.3,16.6,20.0,1,0,2010,4,8,27,9.42477796076938,3.5342917352885173,5.105088062083414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78232,78232,2010-04-09,Dartmoor,10.9,16.3,0.0,1.6,0.0,NNE,31.0,E,N,7.0,13.0,97.0,93.0,1014.5,1010.4,13.4,15.9,0,1,2010,4,9,27,1.1780972450961724,0.0,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78233,78233,2010-04-10,Dartmoor,13.4,19.8,6.6,0.6,5.1,N,44.0,NNW,NW,13.0,24.0,92.0,79.0,1009.4,1006.7,15.8,18.2,1,1,2010,4,10,27,1.5707963267948966,1.9634954084936207,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78234,78234,2010-04-11,Dartmoor,9.0,16.0,5.4,2.6,8.9,WSW,59.0,WSW,WSW,24.0,33.0,69.0,51.0,1010.1,1013.9,12.2,15.0,1,0,2010,4,11,27,3.5342917352885173,3.5342917352885173,3.5342917352885173,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78235,78235,2010-04-12,Dartmoor,10.7,15.9,0.6,3.4,2.2,SSW,43.0,W,SSW,19.0,24.0,91.0,66.0,1021.4,1021.7,11.9,15.0,0,0,2010,4,12,27,4.319689898685965,3.141592653589793,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78236,78236,2010-04-13,Dartmoor,11.0,15.5,0.0,2.6,0.3,SSW,22.0,WNW,SW,7.0,13.0,77.0,68.0,1027.5,1025.7,13.3,14.8,0,0,2010,4,13,27,4.319689898685965,2.748893571891069,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78237,78237,2010-04-14,Dartmoor,10.0,18.3,0.6,0.8,4.3,SSW,30.0,WNW,SW,13.0,19.0,98.0,72.0,1026.0,1023.4,12.4,16.8,0,0,2010,4,14,27,4.319689898685965,2.748893571891069,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78238,78238,2010-04-15,Dartmoor,12.3,17.9,0.4,1.8,1.5,ESE,30.0,,S,0.0,15.0,95.0,73.0,1026.3,1024.7,13.4,17.1,0,0,2010,4,15,27,5.890486225480862,,9.42477796076938,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78239,78239,2010-04-16,Dartmoor,11.1,23.4,0.0,1.6,10.1,E,30.0,ENE,NNE,11.0,15.0,83.0,49.0,1024.2,1020.9,14.9,22.6,0,0,2010,4,16,27,0.0,0.3926990816987241,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78240,78240,2010-04-17,Dartmoor,8.5,26.7,0.0,2.4,6.0,NW,33.0,NE,NNE,6.0,19.0,69.0,35.0,1022.5,1019.5,17.0,26.4,0,1,2010,4,17,27,2.356194490192345,0.7853981633974483,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78241,78241,2010-04-18,Dartmoor,14.7,22.5,11.8,2.2,5.3,WNW,46.0,ENE,NE,17.0,20.0,94.0,64.0,1022.0,1019.8,15.9,21.5,1,1,2010,4,18,27,2.748893571891069,0.3926990816987241,0.7853981633974483,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78242,78242,2010-04-19,Dartmoor,15.6,22.1,1.4,2.8,0.7,N,31.0,WNW,ENE,9.0,15.0,94.0,73.0,1022.0,1017.8,16.1,21.7,1,1,2010,4,19,27,1.5707963267948966,2.748893571891069,0.3926990816987241,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78243,78243,2010-04-20,Dartmoor,14.1,19.5,3.4,2.0,2.3,S,24.0,SSW,SW,6.0,13.0,99.0,85.0,1019.6,1018.5,16.3,18.7,1,1,2010,4,20,27,9.42477796076938,4.319689898685965,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78244,78244,2010-04-21,Dartmoor,12.0,23.7,3.0,0.2,7.4,ESE,24.0,E,,13.0,0.0,99.0,67.0,1021.2,1018.5,13.9,23.7,1,0,2010,4,21,27,5.890486225480862,0.0,,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78245,78245,2010-04-22,Dartmoor,10.6,27.8,0.0,2.2,10.4,WNW,43.0,,NNW,0.0,24.0,97.0,53.0,1018.8,1015.3,16.5,27.5,0,1,2010,4,22,27,2.748893571891069,,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78246,78246,2010-04-23,Dartmoor,15.7,18.1,1.2,4.2,0.1,N,43.0,NW,N,19.0,28.0,92.0,95.0,1013.6,1010.4,17.6,16.8,1,1,2010,4,23,27,1.5707963267948966,2.356194490192345,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78247,78247,2010-04-24,Dartmoor,14.1,17.5,19.8,1.0,6.5,WNW,61.0,NW,WNW,24.0,24.0,86.0,74.0,1008.2,1007.8,15.7,16.6,1,1,2010,4,24,27,2.748893571891069,2.356194490192345,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78248,78248,2010-04-25,Dartmoor,9.1,17.0,4.2,1.8,9.3,SW,31.0,,WSW,0.0,15.0,99.0,58.0,1019.4,1021.3,11.7,16.5,1,0,2010,4,25,27,3.9269908169872414,,3.5342917352885173,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78249,78249,2010-04-26,Dartmoor,4.1,18.9,0.0,3.0,6.9,NNW,46.0,N,NNW,7.0,26.0,96.0,58.0,1023.4,1018.8,8.6,18.2,0,1,2010,4,26,27,1.9634954084936207,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78250,78250,2010-04-27,Dartmoor,8.6,16.4,1.8,1.8,7.2,WSW,37.0,,SW,0.0,19.0,83.0,57.0,1019.5,1018.8,12.7,15.3,1,0,2010,4,27,27,3.5342917352885173,,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78251,78251,2010-04-28,Dartmoor,8.3,16.9,0.0,2.4,0.9,W,57.0,NNW,WNW,28.0,31.0,92.0,89.0,1016.9,1014.6,13.1,16.3,0,1,2010,4,28,27,3.141592653589793,1.9634954084936207,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78252,78252,2010-04-29,Dartmoor,10.6,15.6,5.8,1.2,4.1,WSW,39.0,W,WSW,11.0,19.0,94.0,79.0,1022.3,1023.1,12.7,14.3,1,0,2010,4,29,27,3.5342917352885173,3.141592653589793,3.5342917352885173,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78253,78253,2010-04-30,Dartmoor,11.0,15.6,0.2,1.0,0.3,N,22.0,NNW,NNW,7.0,11.0,96.0,80.0,1028.8,1026.5,12.8,14.6,0,0,2010,4,30,27,1.5707963267948966,1.9634954084936207,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78254,78254,2010-05-01,Dartmoor,7.7,21.9,0.0,1.6,9.3,NW,50.0,N,NNW,24.0,26.0,80.0,60.0,1021.9,1018.3,13.0,21.6,0,0,2010,5,1,27,2.356194490192345,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78255,78255,2010-05-02,Dartmoor,11.8,17.0,0.0,2.2,7.6,SW,37.0,W,SW,13.0,19.0,82.0,61.0,1024.8,1025.9,14.5,16.2,0,0,2010,5,2,27,3.9269908169872414,3.141592653589793,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78256,78256,2010-05-03,Dartmoor,2.3,21.0,0.2,0.8,9.2,N,54.0,,N,0.0,24.0,94.0,61.0,1023.4,1015.6,9.8,20.1,0,1,2010,5,3,27,1.5707963267948966,,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78257,78257,2010-05-04,Dartmoor,9.8,14.0,2.6,3.2,2.7,WNW,50.0,NNW,NNW,15.0,17.0,95.0,89.0,1010.5,1008.5,12.5,11.9,1,1,2010,5,4,27,2.748893571891069,1.9634954084936207,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78258,78258,2010-05-05,Dartmoor,5.8,14.7,7.4,2.0,2.6,WNW,43.0,,WNW,0.0,15.0,95.0,76.0,1017.3,1016.3,9.2,13.6,1,1,2010,5,5,27,2.748893571891069,,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78259,78259,2010-05-06,Dartmoor,9.1,17.2,3.6,0.0,5.6,WNW,33.0,WNW,WNW,7.0,20.0,95.0,67.0,1021.2,1020.5,12.4,16.3,1,1,2010,5,6,27,2.748893571891069,2.748893571891069,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78260,78260,2010-05-07,Dartmoor,12.2,17.7,1.2,2.0,1.7,NNW,39.0,NW,WSW,24.0,17.0,98.0,94.0,1019.6,1018.9,15.2,16.0,1,1,2010,5,7,27,1.9634954084936207,2.356194490192345,3.5342917352885173,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78261,78261,2010-05-08,Dartmoor,7.1,18.1,4.2,0.6,1.6,NW,35.0,NNW,WNW,11.0,19.0,99.0,79.0,1022.4,1019.9,12.1,17.7,1,0,2010,5,8,27,2.356194490192345,1.9634954084936207,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78262,78262,2010-05-09,Dartmoor,12.1,19.6,0.0,0.4,5.5,NW,33.0,NNW,NW,19.0,19.0,94.0,75.0,1019.5,1016.2,14.7,18.4,0,0,2010,5,9,27,2.356194490192345,1.9634954084936207,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78263,78263,2010-05-10,Dartmoor,9.9,21.1,0.0,2.0,7.5,WNW,57.0,N,NNW,24.0,33.0,70.0,53.0,1012.3,1007.2,14.5,19.9,0,1,2010,5,10,27,2.748893571891069,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78264,78264,2010-05-11,Dartmoor,6.5,12.8,13.8,4.0,8.2,WSW,52.0,WNW,SSW,13.0,24.0,92.0,73.0,1015.0,1017.6,7.7,11.0,1,1,2010,5,11,27,3.5342917352885173,2.748893571891069,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78265,78265,2010-05-12,Dartmoor,6.1,14.9,3.6,1.4,7.2,WSW,33.0,N,SW,4.0,13.0,95.0,78.0,1025.6,1025.3,8.7,12.6,1,0,2010,5,12,27,3.5342917352885173,1.5707963267948966,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78266,78266,2010-05-13,Dartmoor,5.3,13.8,0.4,1.0,2.6,NW,17.0,,SSW,0.0,7.0,99.0,90.0,1027.1,1023.9,8.5,12.3,0,0,2010,5,13,27,2.356194490192345,,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78267,78267,2010-05-14,Dartmoor,5.1,16.7,0.2,1.0,9.2,NNW,15.0,,ENE,0.0,2.0,99.0,63.0,1023.0,1018.9,8.0,16.3,0,0,2010,5,14,27,1.9634954084936207,,0.3926990816987241,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78268,78268,2010-05-15,Dartmoor,2.2,17.5,0.0,0.8,9.8,N,24.0,,N,0.0,6.0,99.0,58.0,1020.6,1017.6,5.5,16.5,0,0,2010,5,15,27,1.5707963267948966,,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78269,78269,2010-05-16,Dartmoor,4.4,17.9,0.2,1.2,6.3,N,26.0,,NE,0.0,9.0,99.0,60.0,1020.6,1018.5,7.8,17.4,0,0,2010,5,16,27,1.5707963267948966,,0.7853981633974483,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78270,78270,2010-05-17,Dartmoor,2.9,18.1,0.0,1.2,9.8,NW,20.0,ENE,NNW,6.0,11.0,99.0,58.0,1021.1,1018.6,7.8,17.7,0,0,2010,5,17,27,2.356194490192345,0.3926990816987241,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78271,78271,2010-05-18,Dartmoor,3.5,15.6,0.0,2.2,5.3,NNW,15.0,,NNW,0.0,7.0,99.0,81.0,1021.9,1020.3,7.4,14.0,0,0,2010,5,18,27,1.9634954084936207,,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78272,78272,2010-05-19,Dartmoor,4.2,17.4,0.2,0.4,4.3,NW,20.0,NNW,NNW,4.0,9.0,99.0,77.0,1023.9,1021.5,7.2,15.9,0,0,2010,5,19,27,2.356194490192345,1.9634954084936207,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78273,78273,2010-05-20,Dartmoor,5.1,16.9,0.2,0.4,9.5,S,22.0,,S,0.0,15.0,99.0,73.0,1023.6,1021.3,6.5,15.6,0,0,2010,5,20,27,9.42477796076938,,9.42477796076938,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78274,78274,2010-05-21,Dartmoor,4.1,15.3,0.2,0.8,2.4,SE,28.0,,ESE,0.0,17.0,99.0,67.0,1025.0,1022.7,7.8,14.1,0,0,2010,5,21,27,5.497787143782138,,5.890486225480862,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78275,78275,2010-05-22,Dartmoor,1.5,15.3,0.0,0.8,4.3,ESE,20.0,,ENE,0.0,9.0,98.0,49.0,1024.7,1021.6,5.8,14.9,0,0,2010,5,22,27,5.890486225480862,,0.3926990816987241,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78276,78276,2010-05-23,Dartmoor,0.0,14.6,0.0,1.0,7.1,NNE,31.0,ENE,NNE,11.0,15.0,97.0,59.0,1020.1,1015.4,3.7,13.9,0,0,2010,5,23,27,1.1780972450961724,0.3926990816987241,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78277,78277,2010-05-24,Dartmoor,3.7,14.3,0.0,1.4,0.0,NNE,39.0,NE,NE,15.0,17.0,83.0,77.0,1010.9,1007.4,11.3,14.1,0,1,2010,5,24,27,1.1780972450961724,0.7853981633974483,0.7853981633974483,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78278,78278,2010-05-25,Dartmoor,11.2,16.9,2.2,0.6,1.8,SE,28.0,E,ESE,13.0,11.0,97.0,86.0,1007.8,1006.4,12.1,15.0,1,0,2010,5,25,27,5.497787143782138,0.0,5.890486225480862,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78279,78279,2010-05-26,Dartmoor,9.6,16.5,0.0,0.6,5.3,ESE,24.0,W,ESE,7.0,13.0,99.0,76.0,1012.6,1012.5,11.2,16.1,0,0,2010,5,26,27,5.890486225480862,3.141592653589793,5.890486225480862,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78280,78280,2010-05-27,Dartmoor,11.2,16.3,0.0,0.6,1.3,NNW,20.0,,NNW,0.0,17.0,99.0,77.0,1016.9,1015.1,11.4,15.8,0,0,2010,5,27,27,1.9634954084936207,,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78281,78281,2010-05-28,Dartmoor,8.1,15.0,0.0,0.6,0.8,NNE,30.0,NE,ENE,11.0,11.0,97.0,92.0,1012.1,1008.4,11.9,13.9,0,1,2010,5,28,27,1.1780972450961724,0.7853981633974483,0.3926990816987241,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78282,78282,2010-05-29,Dartmoor,10.3,15.6,10.8,0.6,2.3,S,33.0,,SSW,0.0,19.0,99.0,89.0,1005.8,1006.9,11.0,14.9,1,1,2010,5,29,27,9.42477796076938,,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78283,78283,2010-05-30,Dartmoor,10.9,16.3,6.8,0.8,1.6,SE,48.0,S,SE,24.0,28.0,98.0,93.0,1016.2,1017.0,13.8,15.5,1,0,2010,5,30,27,5.497787143782138,9.42477796076938,5.497787143782138,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78284,78284,2010-05-31,Dartmoor,8.6,16.4,0.8,0.8,5.9,ESE,30.0,SSE,ESE,9.0,19.0,98.0,75.0,1020.8,1018.7,10.6,15.0,0,0,2010,5,31,27,5.890486225480862,5.105088062083414,5.890486225480862,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78285,78285,2010-06-01,Dartmoor,2.6,16.3,0.2,0.6,4.7,WSW,15.0,,WNW,0.0,7.0,99.0,60.0,1019.6,1017.5,4.8,15.7,0,0,2010,6,1,27,3.5342917352885173,,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78286,78286,2010-06-02,Dartmoor,4.6,15.1,0.2,0.8,0.1,WSW,13.0,,WNW,0.0,9.0,99.0,80.0,1022.8,1023.0,6.8,14.2,0,0,2010,6,2,27,3.5342917352885173,,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78287,78287,2010-06-03,Dartmoor,5.2,15.5,0.2,0.2,2.1,WNW,39.0,,,0.0,0.0,99.0,78.0,1027.2,1024.9,6.6,14.9,0,0,2010,6,3,27,2.748893571891069,,,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78288,78288,2010-06-04,Dartmoor,2.9,16.3,0.2,0.4,8.2,NW,15.0,ENE,WNW,6.0,9.0,99.0,69.0,1024.7,1021.6,3.6,15.2,0,1,2010,6,4,27,2.356194490192345,0.3926990816987241,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
78289,78289,2010-06-05,Dartmoor,3.6,14.2,5.6,1.2,3.6,SSW,44.0,S,S,2.0,26.0,99.0,68.0,1021.6,1022.1,9.1,12.3,1,1,2010,6,5,27,4.319689898685965,9.42477796076938,9.42477796076938,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
