,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
1565,1565,2013-07-13,Albury,5.0,14.8,0.0,ENE,17.0,,ESE,0.0,7.0,100.0,74.0,1029.4,1026.1,5.0,6.0,8.0,14.0,0,1,2013,7,13,0,0.3926990816987241,,5.890486225480862,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1566,1566,2013-07-14,Albury,8.0,14.0,5.0,N,33.0,ESE,ENE,9.0,7.0,100.0,90.0,1025.2,1022.7,7.0,8.0,11.1,13.0,1,1,2013,7,14,0,1.5707963267948966,5.890486225480862,0.3926990816987241,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1567,1567,2013-07-15,Albury,11.1,14.6,5.0,NNE,37.0,N,N,11.0,9.0,86.0,89.0,1022.1,1020.9,8.0,8.0,13.7,14.0,1,1,2013,7,15,0,1.1780972450961724,1.5707963267948966,1.5707963267948966,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1568,1568,2013-07-16,Albury,10.1,15.5,2.4,E,20.0,ENE,SE,7.0,6.0,100.0,85.0,1024.6,1022.3,6.0,8.0,11.2,14.5,1,1,2013,7,16,0,0.0,0.3926990816987241,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1569,1569,2013-07-17,Albury,11.1,18.0,2.0,NE,24.0,ENE,ENE,7.0,13.0,100.0,78.0,1022.1,1018.8,8.0,8.0,13.1,17.1,1,0,2013,7,17,0,0.7853981633974483,0.3926990816987241,0.3926990816987241,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1570,1570,2013-07-18,Albury,12.1,20.5,0.0,NNE,57.0,NE,NE,17.0,22.0,73.0,69.0,1019.1,1013.7,,1.0,16.1,19.1,0,1,2013,7,18,0,1.1780972450961724,0.7853981633974483,0.7853981633974483,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1571,1571,2013-07-19,Albury,13.5,17.3,33.6,NNE,52.0,NNW,NNW,26.0,26.0,83.0,69.0,1010.3,1008.7,8.0,8.0,15.2,15.7,1,1,2013,7,19,0,1.1780972450961724,1.9634954084936207,1.9634954084936207,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1572,1572,2013-07-20,Albury,8.3,11.9,4.4,NNW,52.0,N,WNW,9.0,19.0,89.0,78.0,1006.5,1005.2,8.0,8.0,9.7,8.8,1,1,2013,7,20,0,1.9634954084936207,1.5707963267948966,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1573,1573,2013-07-21,Albury,4.5,11.2,7.2,NW,35.0,N,NNW,11.0,15.0,92.0,65.0,1016.6,1014.9,7.0,7.0,4.7,9.2,1,0,2013,7,21,0,2.356194490192345,1.5707963267948966,1.9634954084936207,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1574,1574,2013-07-22,Albury,4.4,11.7,0.0,N,31.0,N,NNW,9.0,9.0,76.0,73.0,1018.6,1017.5,6.0,8.0,7.6,10.2,0,0,2013,7,22,0,1.5707963267948966,1.5707963267948966,1.9634954084936207,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1575,1575,2013-07-23,Albury,3.4,12.4,0.6,WNW,30.0,W,WNW,7.0,17.0,100.0,73.0,1023.7,1023.8,8.0,1.0,6.6,12.2,0,0,2013,7,23,0,2.748893571891069,3.141592653589793,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1576,1576,2013-07-24,Albury,1.9,14.7,0.0,W,17.0,SE,W,7.0,6.0,100.0,56.0,1030.7,1028.9,7.0,,3.6,14.0,0,0,2013,7,24,0,3.141592653589793,5.497787143782138,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1577,1577,2013-07-25,Albury,0.8,11.3,0.0,SE,13.0,SE,ENE,9.0,7.0,100.0,73.0,1031.1,1028.4,8.0,,4.0,11.1,0,0,2013,7,25,0,5.497787143782138,5.497787143782138,0.3926990816987241,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1578,1578,2013-07-26,Albury,3.5,12.8,0.0,SE,17.0,S,ESE,7.0,11.0,98.0,63.0,1029.4,1027.2,8.0,7.0,5.9,11.7,0,0,2013,7,26,0,5.497787143782138,9.42477796076938,5.890486225480862,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1579,1579,2013-07-27,Albury,0.3,13.9,0.0,ENE,19.0,,SE,0.0,9.0,100.0,69.0,1030.1,1027.1,6.0,,5.1,13.4,0,0,2013,7,27,0,0.3926990816987241,,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1580,1580,2013-07-28,Albury,3.0,16.1,0.2,NE,35.0,,NE,0.0,24.0,98.0,56.0,1027.5,1021.7,,,6.2,16.0,0,1,2013,7,28,0,0.7853981633974483,,0.7853981633974483,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1581,1581,2013-07-29,Albury,6.2,17.7,5.0,NNE,52.0,NE,NNE,9.0,19.0,87.0,70.0,1021.6,1018.5,7.0,8.0,12.4,15.9,1,0,2013,7,29,0,1.1780972450961724,0.7853981633974483,1.1780972450961724,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1582,1582,2013-07-30,Albury,5.7,13.2,0.2,W,24.0,,WNW,0.0,17.0,100.0,90.0,1021.4,1021.4,8.0,8.0,9.7,11.1,0,0,2013,7,30,0,3.141592653589793,,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1583,1583,2013-07-31,Albury,5.0,14.5,0.0,ESE,17.0,,SSW,0.0,4.0,100.0,72.0,1025.8,1023.4,8.0,2.0,5.6,13.9,0,0,2013,7,31,0,5.890486225480862,,4.319689898685965,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1584,1584,2013-08-01,Albury,2.8,14.3,0.0,ESE,13.0,E,E,4.0,9.0,100.0,65.0,1024.3,1020.3,7.0,1.0,7.0,13.8,0,0,2013,8,1,0,5.890486225480862,0.0,0.0,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1585,1585,2013-08-02,Albury,7.0,15.9,0.0,WNW,52.0,,NNW,0.0,24.0,87.0,55.0,1016.3,1012.1,8.0,8.0,10.1,14.2,0,1,2013,8,2,0,2.748893571891069,,1.9634954084936207,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1586,1586,2013-08-03,Albury,4.7,10.4,1.2,NNW,43.0,WNW,NNE,13.0,17.0,87.0,83.0,1018.6,1014.5,1.0,8.0,6.3,9.3,1,0,2013,8,3,0,1.9634954084936207,2.748893571891069,1.1780972450961724,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1587,1587,2013-08-04,Albury,6.3,13.1,1.0,WNW,48.0,NW,WNW,15.0,19.0,89.0,62.0,1015.3,1015.6,8.0,3.0,8.4,12.0,0,1,2013,8,4,0,2.748893571891069,2.356194490192345,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1588,1588,2013-08-05,Albury,7.4,13.3,1.6,N,26.0,NNW,N,13.0,15.0,96.0,85.0,1017.6,1014.5,8.0,8.0,8.1,11.7,1,1,2013,8,5,0,1.5707963267948966,1.9634954084936207,1.5707963267948966,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1589,1589,2013-08-06,Albury,8.0,13.6,2.8,WNW,37.0,NW,WNW,24.0,20.0,74.0,68.0,1009.2,1010.0,8.0,8.0,12.5,13.1,1,0,2013,8,6,0,2.748893571891069,2.356194490192345,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1590,1590,2013-08-07,Albury,3.4,11.5,0.4,NE,28.0,N,N,7.0,11.0,94.0,89.0,1014.4,1010.7,8.0,8.0,7.6,10.2,0,1,2013,8,7,0,0.7853981633974483,1.5707963267948966,1.5707963267948966,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1591,1591,2013-08-08,Albury,5.9,15.9,8.2,ENE,37.0,WSW,E,9.0,6.0,81.0,55.0,1014.4,1015.0,,,8.4,13.8,1,0,2013,8,8,0,0.3926990816987241,3.5342917352885173,0.0,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1592,1592,2013-08-09,Albury,2.6,11.2,0.0,NNW,20.0,ENE,N,9.0,11.0,95.0,85.0,1019.8,1016.6,8.0,8.0,7.2,10.4,0,1,2013,8,9,0,1.9634954084936207,0.3926990816987241,1.5707963267948966,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1593,1593,2013-08-10,Albury,5.7,16.6,2.8,WNW,22.0,,WSW,0.0,13.0,95.0,62.0,1017.9,1016.7,,,9.6,16.0,1,0,2013,8,10,0,2.748893571891069,,3.5342917352885173,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1594,1594,2013-08-11,Albury,2.9,15.6,0.0,NE,20.0,S,NNE,9.0,13.0,100.0,58.0,1019.2,1014.9,8.0,8.0,5.8,14.9,0,1,2013,8,11,0,0.7853981633974483,9.42477796076938,1.1780972450961724,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1595,1595,2013-08-12,Albury,5.8,14.9,17.2,W,69.0,NW,W,31.0,44.0,94.0,54.0,1004.3,1006.0,8.0,,12.7,13.0,1,1,2013,8,12,0,3.141592653589793,2.356194490192345,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1596,1596,2013-08-13,Albury,4.6,14.5,1.2,NW,41.0,WNW,NW,17.0,15.0,79.0,57.0,1015.8,1014.9,8.0,8.0,9.1,12.6,1,0,2013,8,13,0,2.356194490192345,2.748893571891069,2.356194490192345,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1597,1597,2013-08-14,Albury,7.4,18.4,0.0,W,56.0,N,NW,13.0,20.0,65.0,58.0,1011.6,1005.9,,8.0,11.8,15.7,0,1,2013,8,14,0,3.141592653589793,1.5707963267948966,2.356194490192345,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1598,1598,2013-08-15,Albury,1.8,14.1,6.6,W,20.0,W,WNW,11.0,11.0,84.0,60.0,1022.8,1021.5,,8.0,6.5,13.3,1,0,2013,8,15,0,3.141592653589793,3.141592653589793,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1599,1599,2013-08-16,Albury,2.1,16.2,0.0,N,57.0,ESE,NE,9.0,26.0,100.0,45.0,1021.4,1012.2,8.0,,6.4,16.1,0,1,2013,8,16,0,1.5707963267948966,5.890486225480862,0.7853981633974483,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1600,1600,2013-08-17,Albury,6.4,14.4,3.8,N,44.0,WSW,NW,9.0,15.0,78.0,58.0,1010.9,1011.5,8.0,8.0,10.4,14.0,1,0,2013,8,17,0,1.5707963267948966,3.5342917352885173,2.356194490192345,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1601,1601,2013-08-18,Albury,4.7,18.3,0.6,NNW,50.0,NE,NNW,13.0,33.0,79.0,43.0,1015.2,1009.7,8.0,,9.1,18.1,0,1,2013,8,18,0,1.9634954084936207,0.7853981633974483,1.9634954084936207,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1602,1602,2013-08-19,Albury,6.6,11.3,6.0,SW,52.0,W,WNW,17.0,20.0,85.0,72.0,1013.0,1011.1,8.0,,7.8,8.3,1,1,2013,8,19,0,3.9269908169872414,3.141592653589793,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1603,1603,2013-08-20,Albury,1.5,10.7,9.8,WNW,35.0,W,WNW,17.0,22.0,86.0,63.0,1017.6,1016.2,,8.0,4.8,9.8,1,0,2013,8,20,0,2.748893571891069,3.141592653589793,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1604,1604,2013-08-21,Albury,2.2,11.0,0.2,WNW,28.0,WSW,WNW,11.0,11.0,94.0,67.0,1018.4,1015.5,8.0,8.0,6.4,10.4,0,1,2013,8,21,0,2.748893571891069,3.5342917352885173,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1605,1605,2013-08-22,Albury,6.4,11.9,4.2,WNW,44.0,NW,W,15.0,17.0,89.0,85.0,1012.6,1010.6,8.0,8.0,8.7,10.7,1,1,2013,8,22,0,2.748893571891069,2.356194490192345,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1606,1606,2013-08-23,Albury,8.6,12.3,8.8,WNW,44.0,NW,WNW,22.0,19.0,94.0,94.0,1011.6,1011.9,8.0,8.0,10.1,11.4,1,1,2013,8,23,0,2.748893571891069,2.356194490192345,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1607,1607,2013-08-24,Albury,6.0,15.0,4.2,W,22.0,ENE,,9.0,0.0,100.0,75.0,1023.3,1023.8,8.0,8.0,9.0,13.6,1,0,2013,8,24,0,3.141592653589793,0.3926990816987241,,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1608,1608,2013-08-25,Albury,8.1,16.2,0.0,W,24.0,E,WNW,7.0,15.0,87.0,64.0,1026.6,1024.4,8.0,8.0,11.8,15.1,0,0,2013,8,25,0,3.141592653589793,0.0,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1609,1609,2013-08-26,Albury,9.5,17.1,0.0,WNW,28.0,S,W,2.0,9.0,76.0,61.0,1025.9,1023.4,8.0,8.0,12.2,16.3,0,0,2013,8,26,0,2.748893571891069,9.42477796076938,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1610,1610,2013-08-27,Albury,8.1,17.8,0.4,ENE,17.0,NNE,ESE,2.0,7.0,91.0,60.0,1023.9,1019.7,,,10.6,17.2,0,0,2013,8,27,0,0.3926990816987241,1.1780972450961724,5.890486225480862,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1611,1611,2013-08-28,Albury,5.4,20.8,0.0,ENE,20.0,ENE,SE,9.0,11.0,91.0,59.0,1022.1,1018.5,,,11.3,19.7,0,1,2013,8,28,0,0.3926990816987241,0.3926990816987241,5.497787143782138,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1612,1612,2013-08-29,Albury,9.8,20.0,2.8,WNW,57.0,E,NE,11.0,26.0,84.0,51.0,1018.8,1011.4,5.0,1.0,15.0,19.4,1,1,2013,8,29,0,2.748893571891069,0.0,0.7853981633974483,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1613,1613,2013-08-30,Albury,10.2,18.5,3.6,NW,30.0,NW,WNW,15.0,13.0,67.0,61.0,1016.5,1015.0,,7.0,14.9,17.2,1,0,2013,8,30,0,2.356194490192345,2.356194490192345,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1614,1614,2013-08-31,Albury,6.1,20.7,0.2,ESE,20.0,E,SSE,7.0,6.0,88.0,45.0,1022.3,1020.8,,,12.5,20.2,0,0,2013,8,31,0,5.890486225480862,0.0,5.105088062083414,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1615,1615,2013-09-01,Albury,5.3,22.2,0.0,ENE,17.0,ESE,S,7.0,9.0,80.0,53.0,1028.5,1025.8,,,12.1,20.7,0,0,2013,9,1,0,0.3926990816987241,5.890486225480862,9.42477796076938,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1616,1616,2013-09-02,Albury,7.0,23.8,0.0,E,15.0,,E,0.0,7.0,74.0,42.0,1031.7,1029.4,,,13.6,23.4,0,0,2013,9,2,0,0.0,,0.0,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1617,1617,2013-09-03,Albury,8.0,23.3,0.0,ESE,15.0,N,S,2.0,6.0,80.0,51.0,1033.3,1029.8,,,14.7,23.0,0,0,2013,9,3,0,5.890486225480862,1.5707963267948966,9.42477796076938,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1618,1618,2013-09-04,Albury,7.5,23.7,0.0,WSW,54.0,ESE,NNE,7.0,17.0,82.0,51.0,1031.8,1026.8,,,15.0,22.7,0,0,2013,9,4,0,3.5342917352885173,5.890486225480862,1.1780972450961724,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1619,1619,2013-09-05,Albury,11.9,22.6,0.0,NNE,28.0,E,NNE,4.0,11.0,79.0,51.0,1027.8,1024.5,,2.0,17.0,21.7,0,0,2013,9,5,0,1.1780972450961724,0.0,1.1780972450961724,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1620,1620,2013-09-06,Albury,13.6,20.9,0.0,W,22.0,ESE,SW,7.0,7.0,82.0,61.0,1026.6,1023.4,8.0,8.0,16.7,20.8,0,0,2013,9,6,0,3.141592653589793,5.890486225480862,3.9269908169872414,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1621,1621,2013-09-07,Albury,10.1,19.8,0.0,WSW,33.0,,W,0.0,22.0,73.0,50.0,1024.9,1023.3,1.0,,15.2,18.8,0,0,2013,9,7,0,3.5342917352885173,,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1622,1622,2013-09-08,Albury,4.8,18.8,0.2,WNW,30.0,E,W,6.0,15.0,75.0,36.0,1027.2,1023.8,,,12.0,18.4,0,0,2013,9,8,0,2.748893571891069,0.0,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1623,1623,2013-09-09,Albury,7.9,23.4,0.0,W,52.0,E,NNE,7.0,17.0,73.0,47.0,1019.1,1010.2,,,12.6,22.0,0,0,2013,9,9,0,3.141592653589793,0.0,1.1780972450961724,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1624,1624,2013-09-10,Albury,12.5,17.5,0.0,WNW,50.0,NNW,WNW,15.0,24.0,80.0,54.0,1008.1,1006.8,8.0,,14.1,17.4,0,0,2013,9,10,0,2.748893571891069,1.9634954084936207,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1625,1625,2013-09-11,Albury,6.2,16.0,0.4,WNW,35.0,WNW,WNW,15.0,26.0,79.0,64.0,1013.7,1012.0,7.0,7.0,9.8,14.5,0,0,2013,9,11,0,2.748893571891069,2.748893571891069,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1626,1626,2013-09-12,Albury,2.4,15.4,0.0,W,46.0,,WNW,0.0,24.0,81.0,50.0,1016.4,1014.8,,,9.7,15.3,0,0,2013,9,12,0,3.141592653589793,,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1627,1627,2013-09-13,Albury,2.6,14.7,0.0,S,26.0,S,SSE,7.0,15.0,67.0,50.0,1018.9,1015.3,,8.0,7.9,13.2,0,0,2013,9,13,0,9.42477796076938,9.42477796076938,5.105088062083414,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1628,1628,2013-09-14,Albury,6.4,19.3,0.8,WNW,28.0,ENE,W,4.0,15.0,73.0,53.0,1015.1,1013.0,,8.0,12.9,17.4,0,0,2013,9,14,0,2.748893571891069,0.3926990816987241,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1629,1629,2013-09-15,Albury,3.7,20.3,0.2,NNE,50.0,SE,E,13.0,7.0,84.0,48.0,1018.6,1014.6,,,11.7,19.3,0,1,2013,9,15,0,1.1780972450961724,5.497787143782138,0.0,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1630,1630,2013-09-16,Albury,7.7,13.6,3.2,SE,30.0,SE,ESE,7.0,9.0,93.0,99.0,1012.7,1006.8,7.0,7.0,10.9,12.1,1,1,2013,9,16,0,5.497787143782138,5.497787143782138,5.890486225480862,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1631,1631,2013-09-17,Albury,10.8,18.4,37.4,WNW,35.0,SE,W,7.0,22.0,100.0,82.0,1002.2,999.6,8.0,8.0,13.4,16.5,1,0,2013,9,17,0,2.748893571891069,5.497787143782138,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1632,1632,2013-09-18,Albury,11.2,18.7,0.2,WNW,70.0,WNW,NW,11.0,11.0,92.0,76.0,1003.0,999.6,8.0,8.0,13.3,16.0,0,1,2013,9,18,0,2.748893571891069,2.748893571891069,2.356194490192345,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1633,1633,2013-09-19,Albury,7.7,14.0,1.2,NW,39.0,W,WNW,20.0,20.0,79.0,67.0,1008.7,1007.6,5.0,8.0,9.7,12.8,1,1,2013,9,19,0,2.356194490192345,3.141592653589793,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1634,1634,2013-09-20,Albury,7.3,14.9,2.0,W,43.0,WNW,W,22.0,19.0,87.0,72.0,1009.1,1010.7,8.0,6.0,9.4,13.6,1,0,2013,9,20,0,3.141592653589793,2.748893571891069,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1635,1635,2013-09-21,Albury,5.2,17.6,0.4,WSW,26.0,N,W,4.0,13.0,100.0,47.0,1016.8,1014.1,8.0,,9.7,17.2,0,0,2013,9,21,0,3.5342917352885173,1.5707963267948966,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1636,1636,2013-09-22,Albury,5.8,20.4,0.2,E,30.0,SE,NE,11.0,13.0,94.0,56.0,1015.5,1010.6,8.0,,9.6,19.7,0,0,2013,9,22,0,0.0,5.497787143782138,0.7853981633974483,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1637,1637,2013-09-23,Albury,6.1,23.9,0.2,NE,31.0,SE,ENE,7.0,17.0,77.0,47.0,1011.0,1006.0,,,14.2,23.0,0,0,2013,9,23,0,0.7853981633974483,5.497787143782138,0.3926990816987241,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1638,1638,2013-09-24,Albury,14.2,22.3,0.0,WNW,39.0,SSW,WNW,4.0,22.0,63.0,47.0,1004.4,1005.2,,,16.9,21.5,0,0,2013,9,24,0,2.748893571891069,4.319689898685965,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1639,1639,2013-09-25,Albury,10.6,24.0,0.2,WNW,31.0,E,NW,6.0,13.0,68.0,44.0,1009.0,1007.4,1.0,,18.0,23.7,0,0,2013,9,25,0,2.748893571891069,0.0,2.356194490192345,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1640,1640,2013-09-26,Albury,10.3,16.7,0.8,W,70.0,WNW,W,35.0,35.0,84.0,50.0,1006.6,1011.3,8.0,6.0,10.3,15.0,0,1,2013,9,26,0,3.141592653589793,2.748893571891069,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1641,1641,2013-09-27,Albury,2.6,18.5,3.6,ENE,22.0,E,NNE,9.0,13.0,74.0,43.0,1020.8,1015.5,,,10.7,18.2,1,0,2013,9,27,0,0.3926990816987241,0.0,1.1780972450961724,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1642,1642,2013-09-28,Albury,7.4,16.9,0.0,WNW,59.0,WNW,W,30.0,31.0,64.0,46.0,1013.7,1012.6,,8.0,12.8,15.3,0,0,2013,9,28,0,2.748893571891069,2.748893571891069,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1643,1643,2013-09-29,Albury,3.7,20.0,0.0,NNW,26.0,SSE,N,4.0,13.0,75.0,51.0,1018.6,1015.6,,1.0,11.6,19.7,0,0,2013,9,29,0,1.9634954084936207,5.105088062083414,1.5707963267948966,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1644,1644,2013-09-30,Albury,7.0,26.4,0.0,NNE,50.0,E,NNE,6.0,28.0,70.0,42.0,1014.4,1007.0,,,15.8,25.6,0,1,2013,9,30,0,1.1780972450961724,0.0,1.1780972450961724,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1645,1645,2013-10-01,Albury,15.8,17.2,1.6,WNW,72.0,N,WNW,17.0,30.0,87.0,56.0,1002.9,1008.0,8.0,8.0,16.3,15.7,1,1,2013,10,1,0,2.748893571891069,1.5707963267948966,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1646,1646,2013-10-02,Albury,3.7,19.7,4.0,WNW,80.0,NNE,NNW,22.0,28.0,64.0,41.0,1014.2,1006.1,,7.0,13.3,19.2,1,0,2013,10,2,0,2.748893571891069,1.1780972450961724,1.9634954084936207,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1647,1647,2013-10-03,Albury,6.8,16.5,1.0,W,43.0,WSW,W,24.0,28.0,64.0,48.0,1016.3,1017.8,,4.0,11.3,16.0,0,0,2013,10,3,0,3.141592653589793,3.5342917352885173,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1648,1648,2013-10-04,Albury,3.2,18.9,0.0,SW,20.0,SSE,WNW,7.0,9.0,74.0,48.0,1024.0,1019.7,,,10.6,18.2,0,0,2013,10,4,0,3.9269908169872414,5.105088062083414,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1649,1649,2013-10-05,Albury,5.5,21.7,0.0,NNW,28.0,SE,NNE,9.0,13.0,83.0,50.0,1018.4,1013.2,,,12.5,19.9,0,0,2013,10,5,0,1.9634954084936207,5.497787143782138,1.1780972450961724,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1650,1650,2013-10-06,Albury,6.2,22.9,0.0,W,41.0,,NNW,0.0,17.0,76.0,46.0,1009.1,1006.2,,,13.2,21.3,0,0,2013,10,6,0,3.141592653589793,,1.9634954084936207,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1651,1651,2013-10-07,Albury,4.9,20.1,0.0,NW,31.0,ESE,WNW,6.0,13.0,77.0,51.0,1012.7,1011.0,,1.0,11.9,18.2,0,0,2013,10,7,0,2.356194490192345,5.890486225480862,2.748893571891069,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1652,1652,2013-10-08,Albury,5.6,20.6,0.0,WNW,31.0,ENE,NW,4.0,19.0,69.0,48.0,1016.6,1016.1,,4.0,13.4,19.7,0,0,2013,10,8,0,2.748893571891069,0.3926990816987241,2.356194490192345,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1653,1653,2013-10-09,Albury,5.6,24.3,0.0,NNE,28.0,SE,N,9.0,15.0,83.0,45.0,1019.9,1015.2,,,11.9,23.2,0,0,2013,10,9,0,1.1780972450961724,5.497787143782138,1.5707963267948966,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1654,1654,2013-10-12,Albury,5.2,23.1,0.0,N,28.0,E,N,6.0,9.0,78.0,38.0,1016.3,1010.9,,,12.0,21.9,0,0,2013,10,12,0,1.5707963267948966,0.0,1.5707963267948966,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
1655,1655,2013-10-13,Albury,6.8,24.7,0.0,W,61.0,,W,0.0,35.0,70.0,61.0,1001.9,1001.6,,8.0,14.6,17.0,0,1,2013,10,13,0,3.141592653589793,,3.141592653589793,-36.0804766,146.9162795,NSW,Evaporation_Sunshine,0,0
